x_rad_per_sec,y_rad_per_sec,z_rad_per_sec,rms_rad_per_sec,TimeInterval,Date
-0.011580,-0.012827,-0.013934,0.022198,37358.991775,2001-01-01 10:22:38.992 +0000
-0.010521,-0.012823,-0.012858,0.020987,37358.981796,2001-01-01 10:22:38.982 +0000
-0.009432,-0.014958,-0.014982,0.023177,37358.971786,2001-01-01 10:22:38.972 +0000
-0.008369,-0.017083,-0.012832,0.022946,37358.961807,2001-01-01 10:22:38.962 +0000
-0.011583,-0.014952,-0.011791,0.022288,37358.951828,2001-01-01 10:22:38.952 +0000
-0.014795,-0.011758,-0.011822,0.022291,37358.941818,2001-01-01 10:22:38.942 +0000
-0.016931,-0.009632,-0.012910,0.023369,37358.931839,2001-01-01 10:22:38.932 +0000
-0.014804,-0.008565,-0.012899,0.021422,37358.921859,2001-01-01 10:22:38.922 +0000
-0.016946,-0.006436,-0.012919,0.022259,37358.911850,2001-01-01 10:22:38.912 +0000
-0.012652,-0.012825,-0.012873,0.022142,37358.901870,2001-01-01 10:22:38.902 +0000
-0.012657,-0.011759,-0.012876,0.021547,37358.891891,2001-01-01 10:22:38.892 +0000
-0.012657,-0.011759,-0.012876,0.021547,37358.881912,2001-01-01 10:22:38.882 +0000
-0.011591,-0.011759,-0.012868,0.020934,37358.871902,2001-01-01 10:22:38.872 +0000
-0.013712,-0.012828,-0.013948,0.023391,37358.861923,2001-01-01 10:22:38.862 +0000
-0.012652,-0.012825,-0.012873,0.022142,37358.851944,2001-01-01 10:22:38.852 +0000
-0.012659,-0.012822,-0.011804,0.021540,37358.841934,2001-01-01 10:22:38.842 +0000
-0.012652,-0.012825,-0.012873,0.022142,37358.831955,2001-01-01 10:22:38.832 +0000
-0.013713,-0.013891,-0.012877,0.023384,37358.821975,2001-01-01 10:22:38.822 +0000
-0.012646,-0.012827,-0.013941,0.022777,37358.811992,2001-01-01 10:22:38.812 +0000
-0.012646,-0.012827,-0.013941,0.022777,37358.802012,2001-01-01 10:22:38.802 +0000
-0.012646,-0.012827,-0.013941,0.022777,37358.792033,2001-01-01 10:22:38.792 +0000
-0.012657,-0.011759,-0.012876,0.021547,37358.782054,2001-01-01 10:22:38.782 +0000
-0.013706,-0.013893,-0.013945,0.023987,37358.772044,2001-01-01 10:22:38.772 +0000
-0.012646,-0.012827,-0.013941,0.022777,37358.762065,2001-01-01 10:22:38.762 +0000
-0.012659,-0.012822,-0.011804,0.021540,37358.752086,2001-01-01 10:22:38.752 +0000
-0.013706,-0.013893,-0.013945,0.023987,37358.742076,2001-01-01 10:22:38.742 +0000
-0.012629,-0.014961,-0.015004,0.024666,37358.732097,2001-01-01 10:22:38.732 +0000
-0.013652,-0.016043,-0.021419,0.030042,37358.722117,2001-01-01 10:22:38.722 +0000
-0.012554,-0.016055,-0.026754,0.033632,37358.712107,2001-01-01 10:22:38.712 +0000
-0.014637,-0.018203,-0.033173,0.040572,37358.702128,2001-01-01 10:22:38.702 +0000
-0.016655,-0.019315,-0.051348,0.057333,37358.692149,2001-01-01 10:22:38.692 +0000
-0.017756,-0.017175,-0.047088,0.053174,37358.682170,2001-01-01 10:22:38.682 +0000
-0.015768,-0.013924,-0.025713,0.033221,37358.672160,2001-01-01 10:22:38.672 +0000
-0.013697,-0.011771,-0.017157,0.024910,37358.662181,2001-01-01 10:22:38.662 +0000
-0.014787,-0.010698,-0.013961,0.022979,37358.652201,2001-01-01 10:22:38.652 +0000
-0.015865,-0.009631,-0.012903,0.022604,37358.642192,2001-01-01 10:22:38.642 +0000
-0.014798,-0.008568,-0.013967,0.022079,37358.632212,2001-01-01 10:22:38.632 +0000
-0.014789,-0.011761,-0.012890,0.022873,37358.622233,2001-01-01 10:22:38.622 +0000
-0.013734,-0.010692,-0.011817,0.021038,37358.612223,2001-01-01 10:22:38.612 +0000
-0.013733,-0.009630,-0.012889,0.021153,37358.602244,2001-01-01 10:22:38.602 +0000
-0.013714,-0.009638,-0.016094,0.023237,37358.592265,2001-01-01 10:22:38.592 +0000
-0.013711,-0.007513,-0.018237,0.024021,37358.582286,2001-01-01 10:22:38.582 +0000
-0.015874,-0.006438,-0.013980,0.022110,37358.572276,2001-01-01 10:22:38.572 +0000
-0.014818,-0.004307,-0.013979,0.020821,37358.562297,2001-01-01 10:22:38.562 +0000
-0.015817,-0.007525,-0.022525,0.028534,37358.552317,2001-01-01 10:22:38.552 +0000
-0.017876,-0.010746,-0.032147,0.038320,37358.542308,2001-01-01 10:22:38.542 +0000
-0.016854,-0.009664,-0.025732,0.032242,37358.532328,2001-01-01 10:22:38.532 +0000
-0.015810,-0.006465,-0.024665,0.030002,37358.522349,2001-01-01 10:22:38.522 +0000
-0.022097,-0.007577,-0.041800,0.047885,37358.512339,2001-01-01 10:22:38.512 +0000
-0.032948,0.022263,-0.033407,0.051935,37358.502360,2001-01-01 10:22:38.502 +0000
-0.022371,0.003168,-0.004434,0.023025,37358.492381,2001-01-01 10:22:38.492 +0000
-0.006366,-0.032975,0.021417,0.039831,37358.482402,2001-01-01 10:22:38.482 +0000
0.003181,-0.043580,0.037538,0.057606,37358.472392,2001-01-01 10:22:38.472 +0000
0.001068,-0.039337,0.031101,0.050158,37358.462413,2001-01-01 10:22:38.462 +0000
-0.003263,-0.037185,0.040682,0.055213,37358.452433,2001-01-01 10:22:38.452 +0000
0.001202,-0.012369,0.165661,0.166126,37358.442424,2001-01-01 10:22:38.442 +0000
-0.057725,-0.188150,0.178563,0.265739,37358.432444,2001-01-01 10:22:38.432 +0000
-0.012215,-0.049773,0.121863,0.132201,37358.422465,2001-01-01 10:22:38.422 +0000
-0.008732,-0.041384,0.067370,0.079546,37358.412486,2001-01-01 10:22:38.412 +0000
-0.012799,-0.027648,0.023496,0.038474,37358.402476,2001-01-01 10:22:38.402 +0000
-0.012665,-0.033019,0.005347,0.035767,37358.392497,2001-01-01 10:22:38.392 +0000
-0.013616,-0.038384,-0.009604,0.041844,37358.382518,2001-01-01 10:22:38.383 +0000
-0.014456,-0.057615,-0.031996,0.067471,37358.372508,2001-01-01 10:22:38.373 +0000
-0.010183,-0.085258,-0.011591,0.086643,37358.362529,2001-01-01 10:22:38.363 +0000
-0.016211,-0.061582,0.086607,0.107498,37358.352549,2001-01-01 10:22:38.353 +0000
-0.009421,-0.077689,0.033271,0.085037,37358.342540,2001-01-01 10:22:38.343 +0000
-0.011433,-0.058604,-0.002055,0.059744,37358.332560,2001-01-01 10:22:38.333 +0000
-0.010299,-0.055442,-0.015946,0.058602,37358.322581,2001-01-01 10:22:38.323 +0000
-0.005854,-0.084219,-0.023318,0.087584,37358.312602,2001-01-01 10:22:38.313 +0000
0.002863,-0.120440,-0.026366,0.123325,37358.302592,2001-01-01 10:22:38.303 +0000
0.012667,-0.166236,-0.025107,0.168598,37358.292613,2001-01-01 10:22:38.293 +0000
0.018332,-0.219530,-0.038815,0.223688,37358.282634,2001-01-01 10:22:38.283 +0000
0.002981,-0.169394,-0.006999,0.169565,37358.272624,2001-01-01 10:22:38.273 +0000
0.004016,-0.168317,-0.002721,0.168387,37358.262645,2001-01-01 10:22:38.263 +0000
0.010559,-0.177943,-0.019747,0.179346,37358.252665,2001-01-01 10:22:38.253 +0000
-0.004953,-0.067140,-0.009468,0.067985,37358.242656,2001-01-01 10:22:38.243 +0000
-0.008208,-0.052234,-0.011667,0.054147,37358.232676,2001-01-01 10:22:38.233 +0000
0.005134,-0.132191,-0.040209,0.138266,37358.222697,2001-01-01 10:22:38.223 +0000
0.004377,-0.181226,-0.052903,0.188840,37358.212718,2001-01-01 10:22:38.213 +0000
0.008729,-0.182322,-0.066762,0.194357,37358.202708,2001-01-01 10:22:38.203 +0000
0.012330,-0.227141,-0.098671,0.247954,37358.192729,2001-01-01 10:22:38.193 +0000
0.020589,-0.365678,-0.121746,0.385962,37358.182750,2001-01-01 10:22:38.183 +0000
0.144212,-0.301792,-0.170237,0.375308,37358.172740,2001-01-01 10:22:38.173 +0000
0.203797,-0.248548,-0.195624,0.376269,37358.162761,2001-01-01 10:22:38.163 +0000
0.249656,-0.209190,-0.231750,0.399746,37358.152781,2001-01-01 10:22:38.153 +0000
0.269824,-0.172993,-0.246672,0.404448,37358.142772,2001-01-01 10:22:38.143 +0000
0.265348,-0.128255,-0.246824,0.384423,37358.132792,2001-01-01 10:22:38.133 +0000
0.258659,-0.062221,-0.250254,0.365244,37358.122813,2001-01-01 10:22:38.123 +0000
0.200739,-0.002575,-0.236916,0.310535,37358.112834,2001-01-01 10:22:38.113 +0000
0.079170,-0.016459,-0.215260,0.229947,37358.102824,2001-01-01 10:22:38.103 +0000
-0.057870,-0.108180,-0.218073,0.250215,37358.092845,2001-01-01 10:22:38.093 +0000
-0.054864,-0.062382,-0.222451,0.237457,37358.082866,2001-01-01 10:22:38.083 +0000
0.100526,0.088175,-0.126714,0.184219,37358.072856,2001-01-01 10:22:38.073 +0000
0.178788,0.226697,-0.135110,0.318766,37358.062877,2001-01-01 10:22:38.063 +0000
0.199425,0.399228,-0.158947,0.473727,37358.052897,2001-01-01 10:22:38.053 +0000
0.454530,0.273808,-0.120555,0.544152,37358.042888,2001-01-01 10:22:38.043 +0000
0.699737,-0.000778,-0.090373,0.705549,37358.032908,2001-01-01 10:22:38.033 +0000
0.788997,-0.225371,-0.044283,0.821748,37358.022929,2001-01-01 10:22:38.023 +0000
0.740080,-0.316884,0.010130,0.805131,37358.012950,2001-01-01 10:22:38.013 +0000
0.498348,-0.368183,0.015049,0.619787,37358.002940,2001-01-01 10:22:38.003 +0000
0.078938,-0.473964,0.010369,0.480604,37357.992961,2001-01-01 10:22:37.993 +0000
-0.393557,-0.389121,-0.002667,0.553452,37357.982982,2001-01-01 10:22:37.983 +0000
-0.906530,-0.260728,-0.054561,0.944856,37357.972972,2001-01-01 10:22:37.973 +0000
-1.319621,-0.128944,-0.057707,1.327161,37357.962993,2001-01-01 10:22:37.963 +0000
-1.626363,0.003015,-0.021669,1.626510,37357.953013,2001-01-01 10:22:37.953 +0000
-1.735292,-0.007607,0.022502,1.735454,37357.943003,2001-01-01 10:22:37.943 +0000
-1.743470,-0.076864,0.019430,1.745272,37357.933024,2001-01-01 10:22:37.933 +0000
-1.717900,-0.073651,0.018525,1.719578,37357.923045,2001-01-01 10:22:37.923 +0000
-1.757514,-0.038522,0.020299,1.758053,37357.913066,2001-01-01 10:22:37.913 +0000
-1.871408,-0.049300,0.003532,1.872060,37357.903056,2001-01-01 10:22:37.903 +0000
-2.036840,0.014463,-0.009511,2.036913,37357.893077,2001-01-01 10:22:37.893 +0000
-2.217301,0.103775,-0.024862,2.219868,37357.883097,2001-01-01 10:22:37.883 +0000
-2.371143,0.163350,-0.012172,2.376794,37357.873088,2001-01-01 10:22:37.873 +0000
-2.420999,0.132382,-0.027383,2.424770,37357.863108,2001-01-01 10:22:37.863 +0000
-2.377507,0.228185,-0.069022,2.389429,37357.853129,2001-01-01 10:22:37.853 +0000
-2.308552,0.324055,-0.091256,2.332970,37357.843119,2001-01-01 10:22:37.843 +0000
-2.259559,0.312411,-0.075935,2.282317,37357.833140,2001-01-01 10:22:37.833 +0000
-2.218631,0.399887,-0.038498,2.254710,37357.823161,2001-01-01 10:22:37.823 +0000
-2.216418,0.353076,-0.014849,2.244413,37357.813209,2001-01-01 10:22:37.813 +0000
-2.274120,0.330768,0.027563,2.298214,37357.803199,2001-01-01 10:22:37.803 +0000
-2.407144,0.276364,0.036429,2.423231,37357.793220,2001-01-01 10:22:37.793 +0000
-2.539330,0.295413,0.024800,2.556576,37357.783240,2001-01-01 10:22:37.783 +0000
-2.639229,0.283524,-0.014308,2.654453,37357.773231,2001-01-01 10:22:37.773 +0000
-2.715559,0.225886,-0.037105,2.725191,37357.763251,2001-01-01 10:22:37.763 +0000
-2.772756,0.168284,-0.051225,2.778330,37357.753272,2001-01-01 10:22:37.753 +0000
-2.807718,0.130960,-0.056702,2.811343,37357.743262,2001-01-01 10:22:37.743 +0000
-2.835361,0.113901,-0.054705,2.838175,37357.733283,2001-01-01 10:22:37.733 +0000
-2.847026,0.109615,-0.061183,2.849792,37357.723304,2001-01-01 10:22:37.723 +0000
-2.856865,0.137353,-0.042092,2.860474,37357.713325,2001-01-01 10:22:37.713 +0000
-2.860158,0.137390,-0.026087,2.863575,37357.703315,2001-01-01 10:22:37.703 +0000
-2.857165,0.137478,0.008126,2.860482,37357.693336,2001-01-01 10:22:37.693 +0000
-2.846691,0.118425,0.054194,2.849669,37357.683356,2001-01-01 10:22:37.683 +0000
-2.787056,0.088723,0.086732,2.789817,37357.673347,2001-01-01 10:22:37.673 +0000
-2.698690,0.084576,0.106573,2.702117,37357.663367,2001-01-01 10:22:37.663 +0000
-2.590208,0.126216,0.112535,2.595722,37357.653388,2001-01-01 10:22:37.653 +0000
-2.500702,0.119913,0.121704,2.506532,37357.643378,2001-01-01 10:22:37.643 +0000
-2.433529,0.100815,0.132894,2.439240,37357.633399,2001-01-01 10:22:37.633 +0000
-2.345881,0.052933,0.129342,2.350040,37357.623420,2001-01-01 10:22:37.623 +0000
-2.194547,0.071124,0.117492,2.198840,37357.613441,2001-01-01 10:22:37.613 +0000
-2.029711,0.149009,0.117324,2.038553,37357.603431,2001-01-01 10:22:37.603 +0000
-1.917782,0.150148,0.113802,1.927014,37357.593452,2001-01-01 10:22:37.593 +0000
-1.819533,0.122498,0.103855,1.826607,37357.583472,2001-01-01 10:22:37.583 +0000
-1.736117,0.099053,0.075632,1.740585,37357.573463,2001-01-01 10:22:37.573 +0000
-1.657878,0.069161,0.027090,1.659542,37357.563483,2001-01-01 10:22:37.563 +0000
-1.590594,0.098922,-0.019551,1.593787,37357.553504,2001-01-01 10:22:37.554 +0000
-1.518134,0.148950,-0.056596,1.526473,37357.543525,2001-01-01 10:22:37.544 +0000
-1.431585,0.149987,-0.093413,1.442449,37357.533515,2001-01-01 10:22:37.534 +0000
-1.344921,0.146723,-0.146245,1.360782,37357.523536,2001-01-01 10:22:37.524 +0000
-1.225837,0.230920,-0.164903,1.258250,37357.513557,2001-01-01 10:22:37.514 +0000
-1.089635,0.243872,-0.137306,1.125003,37357.503547,2001-01-01 10:22:37.504 +0000
-0.936184,0.199345,-0.096615,0.962036,37357.493568,2001-01-01 10:22:37.494 +0000
-0.776283,0.137788,-0.051559,0.790101,37357.483588,2001-01-01 10:22:37.484 +0000
-0.606917,0.097555,-0.002224,0.614711,37357.473579,2001-01-01 10:22:37.474 +0000
-0.425875,0.079677,0.037513,0.434886,37357.463599,2001-01-01 10:22:37.464 +0000
-0.255707,0.124607,0.063115,0.291371,37357.453620,2001-01-01 10:22:37.454 +0000
-0.074845,0.188667,0.067367,0.213858,37357.443641,2001-01-01 10:22:37.444 +0000
0.139471,0.184537,0.057071,0.238250,37357.433631,2001-01-01 10:22:37.434 +0000
0.311357,0.121818,0.059470,0.339587,37357.423652,2001-01-01 10:22:37.424 +0000
0.511872,0.075129,0.073772,0.522590,37357.413673,2001-01-01 10:22:37.414 +0000
0.714701,-0.000340,0.080688,0.719242,37357.403663,2001-01-01 10:22:37.404 +0000
0.873972,-0.091847,0.076669,0.882123,37357.393684,2001-01-01 10:22:37.394 +0000
1.012658,-0.092862,0.056238,1.018461,37357.383704,2001-01-01 10:22:37.384 +0000
1.127427,-0.200459,0.020976,1.145302,37357.373695,2001-01-01 10:22:37.374 +0000
1.213940,-0.166449,-0.036233,1.225834,37357.363715,2001-01-01 10:22:37.364 +0000
1.358536,-0.034362,-0.081562,1.361416,37357.353736,2001-01-01 10:22:37.354 +0000
1.504196,0.050947,-0.089359,1.507709,37357.343757,2001-01-01 10:22:37.344 +0000
1.586576,-0.005469,-0.096129,1.589494,37357.333747,2001-01-01 10:22:37.334 +0000
1.531494,-0.101336,-0.077007,1.536774,37357.323768,2001-01-01 10:22:37.324 +0000
1.497022,-0.052304,-0.054934,1.498942,37357.313789,2001-01-01 10:22:37.314 +0000
1.523601,-0.038436,-0.054792,1.525070,37357.303779,2001-01-01 10:22:37.304 +0000
1.568130,0.004222,-0.049265,1.568910,37357.293800,2001-01-01 10:22:37.294 +0000
1.622569,-0.041488,-0.026335,1.623313,37357.283820,2001-01-01 10:22:37.284 +0000
1.727999,-0.057321,0.001132,1.728950,37357.273811,2001-01-01 10:22:37.274 +0000
1.851549,-0.057194,0.015856,1.852500,37357.263831,2001-01-01 10:22:37.264 +0000
1.984461,0.035531,-0.004869,1.984785,37357.253852,2001-01-01 10:22:37.254 +0000
2.067443,0.104761,-0.034415,2.070382,37357.243873,2001-01-01 10:22:37.244 +0000
2.111840,0.210200,-0.056841,2.123036,37357.233863,2001-01-01 10:22:37.234 +0000
2.138438,0.238944,-0.071699,2.152940,37357.223884,2001-01-01 10:22:37.224 +0000
2.170191,0.297534,-0.081260,2.191999,37357.213905,2001-01-01 10:22:37.214 +0000
2.150402,0.236727,-0.110078,2.166191,37357.203895,2001-01-01 10:22:37.204 +0000
2.151650,0.223894,-0.130337,2.167190,37357.193915,2001-01-01 10:22:37.194 +0000
2.176988,0.292055,-0.144242,2.201222,37357.183936,2001-01-01 10:22:37.184 +0000
2.216261,0.342120,-0.156935,2.247997,37357.173926,2001-01-01 10:22:37.174 +0000
2.213266,0.319707,-0.172922,2.242914,37357.163947,2001-01-01 10:22:37.164 +0000
2.175014,0.295178,-0.173113,2.201768,37357.153968,2001-01-01 10:22:37.154 +0000
2.120813,0.275935,-0.184112,2.146599,37357.143989,2001-01-01 10:22:37.144 +0000
2.073981,0.285442,-0.202618,2.103314,37357.133979,2001-01-01 10:22:37.134 +0000
2.052499,0.316327,-0.199642,2.086306,37357.124000,2001-01-01 10:22:37.124 +0000
2.024983,0.236489,-0.168624,2.045707,37357.114020,2001-01-01 10:22:37.114 +0000
2.000435,0.163127,-0.104479,2.009793,37357.104011,2001-01-01 10:22:37.104 +0000
1.984241,0.135559,-0.047883,1.989442,37357.094031,2001-01-01 10:22:37.094 +0000
1.922800,0.016283,-0.015918,1.922934,37357.084052,2001-01-01 10:22:37.084 +0000
1.847717,-0.095650,-0.025737,1.850370,37357.074042,2001-01-01 10:22:37.074 +0000
1.704467,-0.327172,-0.126514,1.740188,37357.064063,2001-01-01 10:22:37.064 +0000
1.528962,-0.343397,-0.173601,1.576636,37357.054084,2001-01-01 10:22:37.054 +0000
1.763741,0.108765,-0.048229,1.767749,37357.044105,2001-01-01 10:22:37.044 +0000
2.572360,-0.407460,-0.111891,2.606833,37357.034095,2001-01-01 10:22:37.034 +0000
2.612092,-0.193416,-0.153876,2.623759,37357.024116,2001-01-01 10:22:37.024 +0000
2.575618,-0.081712,-0.203578,2.584942,37357.014136,2001-01-01 10:22:37.014 +0000
2.381363,-0.029647,-0.199688,2.389904,37357.004127,2001-01-01 10:22:37.004 +0000
2.087925,-0.259810,-0.139069,2.108618,37356.994147,2001-01-01 10:22:36.994 +0000
1.773160,-0.458090,-0.102188,1.834226,37356.984168,2001-01-01 10:22:36.984 +0000
1.444219,-0.606278,-0.051648,1.567166,37356.974158,2001-01-01 10:22:36.974 +0000
1.310335,-0.710737,-0.037308,1.491146,37356.964179,2001-01-01 10:22:36.964 +0000
1.595800,-0.610516,-0.086943,1.710808,37356.954200,2001-01-01 10:22:36.954 +0000
2.271839,-0.410889,-0.117115,2.311666,37356.944221,2001-01-01 10:22:36.944 +0000
2.928370,0.031703,-0.108545,2.930552,37356.934211,2001-01-01 10:22:36.934 +0000
3.285664,0.353828,-0.048241,3.305013,37356.924232,2001-01-01 10:22:36.924 +0000
3.404354,0.419053,0.014356,3.430078,37356.914252,2001-01-01 10:22:36.914 +0000
3.400725,0.431988,0.076270,3.428901,37356.904243,2001-01-01 10:22:36.904 +0000
3.309300,0.342517,0.107952,3.328729,37356.894263,2001-01-01 10:22:36.894 +0000
3.183253,0.176244,0.108622,3.189978,37356.884284,2001-01-01 10:22:36.884 +0000
3.008085,0.026983,0.111051,3.010256,37356.874274,2001-01-01 10:22:36.874 +0000
2.823037,-0.041365,0.097165,2.825012,37356.864295,2001-01-01 10:22:36.864 +0000
2.689159,-0.141574,0.107219,2.695016,37356.854316,2001-01-01 10:22:36.854 +0000
2.663967,-0.245944,0.125498,2.678238,37356.844337,2001-01-01 10:22:36.844 +0000
2.667967,-0.190547,0.125374,2.677699,37356.834327,2001-01-01 10:22:36.834 +0000
2.646340,-0.071360,0.082164,2.648576,37356.824348,2001-01-01 10:22:36.824 +0000
2.574094,-0.057688,0.032488,2.574945,37356.814404,2001-01-01 10:22:36.814 +0000
2.500506,-0.008818,0.000871,2.500522,37356.804395,2001-01-01 10:22:36.804 +0000
2.470395,-0.087847,-0.069639,2.472937,37356.794415,2001-01-01 10:22:36.794 +0000
2.455943,-0.121012,-0.122003,2.461948,37356.784436,2001-01-01 10:22:36.784 +0000
2.495685,-0.146626,-0.152652,2.504645,37356.774426,2001-01-01 10:22:36.774 +0000
2.560560,-0.083793,-0.179098,2.568183,37356.764447,2001-01-01 10:22:36.764 +0000
2.692453,-0.174397,-0.239935,2.708743,37356.754468,2001-01-01 10:22:36.754 +0000
2.852603,-0.350259,-0.323857,2.892216,37356.744489,2001-01-01 10:22:36.744 +0000
3.087666,-0.638888,-0.368501,3.174531,37356.734479,2001-01-01 10:22:36.734 +0000
3.261792,-0.731420,-0.360663,3.362193,37356.724500,2001-01-01 10:22:36.725 +0000
3.320664,-0.655552,-0.284608,3.396698,37356.714520,2001-01-01 10:22:36.715 +0000
3.273941,-0.397486,-0.162746,3.301995,37356.704511,2001-01-01 10:22:36.705 +0000
3.213222,-0.164886,0.002900,3.217451,37356.694531,2001-01-01 10:22:36.695 +0000
3.218029,-0.007936,0.143549,3.221239,37356.684552,2001-01-01 10:22:36.685 +0000
3.271620,0.085981,0.197081,3.278678,37356.674573,2001-01-01 10:22:36.675 +0000
3.383663,0.086009,0.175398,3.389297,37356.664563,2001-01-01 10:22:36.665 +0000
3.497184,0.022077,0.135735,3.499887,37356.654584,2001-01-01 10:22:36.655 +0000
3.561661,-0.019559,0.080721,3.562630,37356.644605,2001-01-01 10:22:36.645 +0000
3.581113,0.004796,0.016675,3.581155,37356.634595,2001-01-01 10:22:36.635 +0000
3.587568,0.017534,-0.003618,3.587613,37356.624616,2001-01-01 10:22:36.625 +0000
3.612897,0.047426,0.014637,3.613238,37356.614636,2001-01-01 10:22:36.615 +0000
3.675379,0.075281,0.059860,3.676637,37356.604627,2001-01-01 10:22:36.605 +0000
3.754991,0.077602,0.112748,3.757484,37356.594647,2001-01-01 10:22:36.595 +0000
3.803991,0.072334,0.121641,3.806623,37356.584668,2001-01-01 10:22:36.585 +0000
3.797768,0.096711,0.073450,3.799709,37356.574689,2001-01-01 10:22:36.575 +0000
3.791997,0.023088,0.027665,3.792168,37356.564679,2001-01-01 10:22:36.565 +0000
3.720864,-0.012165,0.009116,3.720895,37356.554700,2001-01-01 10:22:36.555 +0000
3.558827,0.015371,-0.008080,3.558870,37356.544721,2001-01-01 10:22:36.545 +0000
3.369155,0.016275,-0.016842,3.369237,37356.534711,2001-01-01 10:22:36.535 +0000
3.146443,0.026724,-0.033332,3.146733,37356.524732,2001-01-01 10:22:36.525 +0000
2.871242,0.056380,-0.021380,2.871875,37356.514752,2001-01-01 10:22:36.515 +0000
2.726711,-0.028955,-0.024260,2.726973,37356.504743,2001-01-01 10:22:36.505 +0000
2.342144,0.150797,-0.023070,2.347106,37356.494763,2001-01-01 10:22:36.495 +0000
2.066950,0.185766,-0.016474,2.075346,37356.484784,2001-01-01 10:22:36.485 +0000
1.841159,0.153636,-0.018979,1.847656,37356.474805,2001-01-01 10:22:36.475 +0000
1.622760,0.142804,-0.026835,1.629252,37356.464795,2001-01-01 10:22:36.465 +0000
1.394822,0.113868,-0.029363,1.399770,37356.454816,2001-01-01 10:22:36.455 +0000
1.157351,0.080648,-0.038355,1.160791,37356.444837,2001-01-01 10:22:36.445 +0000
0.926159,0.067681,-0.044154,0.929678,37356.434827,2001-01-01 10:22:36.435 +0000
0.689642,0.041950,-0.040337,0.692093,37356.424847,2001-01-01 10:22:36.425 +0000
0.441370,0.017287,-0.032329,0.442890,37356.414868,2001-01-01 10:22:36.415 +0000
0.186663,0.001141,-0.024388,0.188253,37356.404858,2001-01-01 10:22:36.405 +0000
-0.081870,-0.011838,-0.024028,0.086140,37356.394879,2001-01-01 10:22:36.395 +0000
-0.352585,-0.039682,-0.003340,0.354827,37356.384900,2001-01-01 10:22:36.385 +0000
-0.641388,-0.088815,0.029037,0.648159,37356.374921,2001-01-01 10:22:36.375 +0000
-0.930224,-0.108167,0.043168,0.937486,37356.364911,2001-01-01 10:22:36.365 +0000
-1.220889,-0.172298,0.042449,1.233718,37356.354932,2001-01-01 10:22:36.355 +0000
-1.453912,-0.318286,0.092562,1.491219,37356.344952,2001-01-01 10:22:36.345 +0000
-1.665699,-0.064652,0.194089,1.678214,37356.334943,2001-01-01 10:22:36.335 +0000
-1.956982,0.010747,0.185507,1.965784,37356.324963,2001-01-01 10:22:36.325 +0000
-2.139596,-0.046030,0.111770,2.143008,37356.314984,2001-01-01 10:22:36.315 +0000
-2.316167,-0.040994,0.047523,2.317017,37356.304974,2001-01-01 10:22:36.305 +0000
-2.488533,-0.031677,-0.010297,2.488756,37356.294995,2001-01-01 10:22:36.295 +0000
-2.702495,-0.056400,-0.036250,2.703326,37356.285016,2001-01-01 10:22:36.285 +0000
-2.918461,-0.102440,-0.066432,2.921014,37356.275037,2001-01-01 10:22:36.275 +0000
-3.078142,-0.089881,-0.109215,3.081390,37356.265027,2001-01-01 10:22:36.265 +0000
-3.246689,-0.067618,-0.102934,3.249024,37356.255048,2001-01-01 10:22:36.255 +0000
-3.427375,0.021788,-0.080889,3.428398,37356.245068,2001-01-01 10:22:36.245 +0000
-3.596030,0.064296,-0.072526,3.597336,37356.235059,2001-01-01 10:22:36.235 +0000
-3.677992,0.071633,-0.096606,3.679957,37356.225079,2001-01-01 10:22:36.225 +0000
-3.763216,0.061984,-0.096087,3.764953,37356.215100,2001-01-01 10:22:36.215 +0000
-3.796255,0.072591,-0.104887,3.798398,37356.205090,2001-01-01 10:22:36.205 +0000
-3.830391,0.043872,-0.077258,3.831421,37356.195111,2001-01-01 10:22:36.195 +0000
-3.885980,0.012006,-0.024121,3.886073,37356.185132,2001-01-01 10:22:36.185 +0000
-3.927545,-0.028425,0.007764,3.927656,37356.175153,2001-01-01 10:22:36.175 +0000
-3.963892,-0.039038,0.034260,3.964232,37356.165143,2001-01-01 10:22:36.165 +0000
-3.941577,-0.031552,0.039733,3.941904,37356.155164,2001-01-01 10:22:36.155 +0000
-3.883970,-0.013457,0.016565,3.884028,37356.145184,2001-01-01 10:22:36.145 +0000
-3.840271,0.038669,-0.024953,3.840546,37356.135175,2001-01-01 10:22:36.135 +0000
-3.812424,0.050328,-0.056852,3.813180,37356.125195,2001-01-01 10:22:36.125 +0000
-3.782394,0.056652,-0.092996,3.783962,37356.115216,2001-01-01 10:22:36.115 +0000
-3.737650,0.082209,-0.109860,3.740168,37356.105206,2001-01-01 10:22:36.105 +0000
-3.659923,0.103562,-0.113667,3.663152,37356.095227,2001-01-01 10:22:36.095 +0000
-3.571296,0.082296,-0.123697,3.574385,37356.085248,2001-01-01 10:22:36.085 +0000
-3.487144,0.071747,-0.107072,3.489525,37356.075269,2001-01-01 10:22:36.075 +0000
-3.389241,0.074009,-0.082911,3.391063,37356.065259,2001-01-01 10:22:36.065 +0000
-3.283949,0.085875,-0.054451,3.285523,37356.055280,2001-01-01 10:22:36.055 +0000
-3.163668,0.075398,-0.019418,3.164626,37356.045300,2001-01-01 10:22:36.045 +0000
-3.019870,0.069163,0.000802,3.020662,37356.035291,2001-01-01 10:22:36.035 +0000
