x_rad_per_sec,y_rad_per_sec,z_rad_per_sec,rms_rad_per_sec,TimeInterval,Date
0.080099,-0.057419,0.018861,0.100342,29963.351139,2001-01-01 08:19:23.351 +0000
0.094317,-0.105402,-0.003351,0.141479,29963.341160,2001-01-01 08:19:23.341 +0000
0.130432,-0.044724,-0.031054,0.141340,29963.331180,2001-01-01 08:19:23.331 +0000
0.158080,-0.012782,-0.045913,0.165108,29963.321201,2001-01-01 08:19:23.321 +0000
0.170807,-0.001052,-0.044790,0.176586,29963.311191,2001-01-01 08:19:23.311 +0000
0.173769,0.020312,-0.022390,0.176379,29963.301212,2001-01-01 08:19:23.301 +0000
0.167168,0.023583,0.009612,0.169096,29963.291233,2001-01-01 08:19:23.291 +0000
0.152186,0.005523,0.034136,0.156065,29963.281254,2001-01-01 08:19:23.281 +0000
0.138488,-0.026448,0.033062,0.144816,29963.271244,2001-01-01 08:19:23.271 +0000
0.134540,-0.076550,0.020349,0.156125,29963.261265,2001-01-01 08:19:23.261 +0000
0.143110,-0.066994,0.005422,0.158108,29963.251285,2001-01-01 08:19:23.251 +0000
0.168641,-0.048881,-0.000866,0.175585,29963.241306,2001-01-01 08:19:23.241 +0000
0.208847,-0.018960,0.024968,0.211187,29963.231327,2001-01-01 08:19:23.231 +0000
0.254175,0.035504,0.065729,0.264926,29963.221317,2001-01-01 08:19:23.221 +0000
0.298596,0.068638,0.096926,0.321350,29963.211338,2001-01-01 08:19:23.211 +0000
0.330444,0.085725,0.104574,0.357041,29963.201359,2001-01-01 08:19:23.201 +0000
0.337138,0.053711,0.080131,0.350668,29963.191379,2001-01-01 08:19:23.191 +0000
0.318517,-0.012454,0.038513,0.321078,29963.181370,2001-01-01 08:19:23.181 +0000
0.295351,-0.042357,0.014930,0.298747,29963.171390,2001-01-01 08:19:23.171 +0000
0.303899,-0.020034,-0.006443,0.304627,29963.161411,2001-01-01 08:19:23.161 +0000
0.330688,-0.017947,-0.031912,0.332708,29963.151432,2001-01-01 08:19:23.151 +0000
0.348945,-0.024370,-0.049936,0.353342,29963.141422,2001-01-01 08:19:23.141 +0000
0.352091,-0.014778,-0.048872,0.355773,29963.131443,2001-01-01 08:19:23.131 +0000
0.335826,-0.001916,-0.012688,0.336071,29963.121464,2001-01-01 08:19:23.121 +0000
0.310761,0.012116,0.068312,0.318411,29963.111484,2001-01-01 08:19:23.111 +0000
0.287086,0.009004,0.108764,0.307130,29963.101475,2001-01-01 08:19:23.101 +0000
0.279694,0.002591,0.102321,0.297833,29963.091495,2001-01-01 08:19:23.091 +0000
0.298091,-0.004953,0.061862,0.304482,29963.081516,2001-01-01 08:19:23.082 +0000
0.349459,0.004566,0.019442,0.350029,29963.071537,2001-01-01 08:19:23.072 +0000
0.399935,-0.010441,-0.032533,0.401392,29963.061527,2001-01-01 08:19:23.062 +0000
0.418237,-0.022199,-0.053748,0.422261,29963.051548,2001-01-01 08:19:23.052 +0000
0.402056,-0.018940,-0.023948,0.403214,29963.041569,2001-01-01 08:19:23.042 +0000
0.370837,-0.007139,0.018550,0.371369,29963.031589,2001-01-01 08:19:23.032 +0000
0.325697,0.003616,0.072710,0.333734,29963.021610,2001-01-01 08:19:23.022 +0000
0.287250,0.007872,0.082055,0.298844,29963.011600,2001-01-01 08:19:23.012 +0000
0.279041,0.000292,0.035006,0.281228,29963.001621,2001-01-01 08:19:23.002 +0000
0.291109,-0.010474,-0.014035,0.291635,29962.991642,2001-01-01 08:19:22.992 +0000
0.308466,-0.018030,-0.058774,0.314532,29962.981663,2001-01-01 08:19:22.982 +0000
0.343751,-0.019115,-0.076698,0.352722,29962.971653,2001-01-01 08:19:22.972 +0000
0.384241,-0.016954,-0.076431,0.392135,29962.961674,2001-01-01 08:19:22.962 +0000
0.436434,-0.006270,-0.079313,0.443626,29962.951694,2001-01-01 08:19:22.952 +0000
0.490834,0.004384,-0.095002,0.499963,29962.941715,2001-01-01 08:19:22.942 +0000
0.539946,0.005448,-0.109633,0.550990,29962.931705,2001-01-01 08:19:22.932 +0000
0.571986,0.002255,-0.117956,0.584026,29962.921726,2001-01-01 08:19:22.922 +0000
0.585948,-0.004158,-0.130667,0.600355,29962.911747,2001-01-01 08:19:22.912 +0000
0.595721,-0.012732,-0.154085,0.615458,29962.901768,2001-01-01 08:19:22.902 +0000
0.606251,-0.008417,-0.135861,0.621344,29962.891758,2001-01-01 08:19:22.892 +0000
0.602841,-0.009394,-0.099552,0.611078,29962.881779,2001-01-01 08:19:22.882 +0000
0.555892,-0.016849,-0.084889,0.562588,29962.871799,2001-01-01 08:19:22.872 +0000
0.479268,-0.023333,-0.099279,0.489998,29962.861820,2001-01-01 08:19:22.862 +0000
0.406800,-0.018074,-0.105125,0.420552,29962.851833,2001-01-01 08:19:22.852 +0000
0.331129,-0.002184,-0.118501,0.351702,29962.841854,2001-01-01 08:19:22.842 +0000
0.268212,0.010542,-0.123234,0.295357,29962.831875,2001-01-01 08:19:22.832 +0000
0.227549,0.028653,-0.110736,0.254680,29962.821896,2001-01-01 08:19:22.822 +0000
0.211537,0.039283,-0.115147,0.244029,29962.811916,2001-01-01 08:19:22.812 +0000
0.198581,0.023395,-0.074588,0.213413,29962.801907,2001-01-01 08:19:22.802 +0000
0.168778,-0.011727,-0.053323,0.177389,29962.791927,2001-01-01 08:19:22.792 +0000
0.149549,-0.031923,-0.029891,0.155812,29962.781948,2001-01-01 08:19:22.782 +0000
0.112086,-0.026569,-0.007719,0.115451,29962.771969,2001-01-01 08:19:22.772 +0000
0.030961,-0.013820,0.002384,0.033989,29962.761959,2001-01-01 08:19:22.762 +0000
-0.047053,0.017041,0.012458,0.051571,29962.751980,2001-01-01 08:19:22.752 +0000
-0.054469,0.026586,-0.002577,0.060666,29962.742000,2001-01-01 08:19:22.742 +0000
0.014361,-0.009769,-0.076809,0.078749,29962.732021,2001-01-01 08:19:22.732 +0000
0.098122,-0.049305,-0.149864,0.185790,29962.722011,2001-01-01 08:19:22.722 +0000
0.134416,-0.054617,-0.154947,0.212272,29962.712032,2001-01-01 08:19:22.712 +0000
0.143610,-0.045939,-0.095072,0.178249,29962.702053,2001-01-01 08:19:22.702 +0000
0.125117,-0.043670,-0.034298,0.136885,29962.692074,2001-01-01 08:19:22.692 +0000
0.074622,-0.027593,0.019812,0.081990,29962.682064,2001-01-01 08:19:22.682 +0000
0.026737,-0.023408,0.003450,0.035703,29962.672085,2001-01-01 08:19:22.672 +0000
0.001197,-0.012812,-0.011711,0.017399,29962.662105,2001-01-01 08:19:22.662 +0000
-0.004127,-0.008565,-0.016032,0.018639,29962.652126,2001-01-01 08:19:22.652 +0000
-0.000929,-0.008563,-0.016011,0.018180,29962.642116,2001-01-01 08:19:22.642 +0000
0.006495,-0.006416,-0.011692,0.014835,29962.632137,2001-01-01 08:19:22.632 +0000
0.026753,-0.010657,-0.009407,0.030295,29962.622158,2001-01-01 08:19:22.622 +0000
0.058729,-0.019139,-0.002757,0.061830,29962.612179,2001-01-01 08:19:22.612 +0000
0.076676,-0.017991,0.025142,0.082674,29962.602199,2001-01-01 08:19:22.602 +0000
0.057266,-0.014721,0.060263,0.084426,29962.592190,2001-01-01 08:19:22.592 +0000
0.044489,0.000148,0.046246,0.064171,29962.582210,2001-01-01 08:19:22.582 +0000
0.024496,-0.008480,0.009805,0.027715,29962.572231,2001-01-01 08:19:22.572 +0000
0.006489,-0.017045,-0.002047,0.018353,29962.562252,2001-01-01 08:19:22.562 +0000
-0.001985,-0.010694,-0.016012,0.019357,29962.552242,2001-01-01 08:19:22.552 +0000
-0.007306,-0.009638,-0.018188,0.021842,29962.542263,2001-01-01 08:19:22.542 +0000
-0.009456,-0.008569,-0.016068,0.020519,29962.532284,2001-01-01 08:19:22.532 +0000
-0.008478,-0.007469,-0.002174,0.011506,29962.522304,2001-01-01 08:19:22.522 +0000
-0.011708,-0.007458,0.003147,0.014233,29962.512295,2001-01-01 08:19:22.512 +0000
-0.014819,-0.010685,-0.008619,0.020201,29962.502315,2001-01-01 08:19:22.502 +0000
-0.016927,-0.011760,-0.011836,0.023768,29962.492336,2001-01-01 08:19:22.492 +0000
-0.016919,-0.010700,-0.013976,0.024414,29962.482357,2001-01-01 08:19:22.482 +0000
-0.014758,-0.007521,-0.021449,0.027101,29962.472347,2001-01-01 08:19:22.472 +0000
-0.005971,-0.003371,-0.068416,0.068759,29962.462368,2001-01-01 08:19:22.462 +0000
0.018677,0.052939,-0.135719,0.146870,29962.452389,2001-01-01 08:19:22.452 +0000
-0.005148,-0.008585,-0.023519,0.025560,29962.442409,2001-01-01 08:19:22.442 +0000
-0.013679,-0.017095,-0.016074,0.027160,29962.432400,2001-01-01 08:19:22.432 +0000
-0.011579,-0.011764,-0.015005,0.022307,29962.422420,2001-01-01 08:19:22.422 +0000
-0.010550,-0.005369,-0.013947,0.018293,29962.412441,2001-01-01 08:19:22.412 +0000
-0.012665,-0.007504,-0.015024,0.021034,29962.402462,2001-01-01 08:19:22.402 +0000
-0.011384,-0.009719,-0.049202,0.051428,29962.392483,2001-01-01 08:19:22.392 +0000
-0.011434,-0.008635,-0.041726,0.044117,29962.382473,2001-01-01 08:19:22.382 +0000
-0.010537,-0.005374,-0.016084,0.019965,29962.372494,2001-01-01 08:19:22.372 +0000
-0.010552,-0.002178,-0.016093,0.019367,29962.362514,2001-01-01 08:19:22.363 +0000
-0.016890,-0.018154,-0.012887,0.027945,29962.352535,2001-01-01 08:19:22.353 +0000
-0.003136,0.008477,-0.017140,0.019377,29962.342525,2001-01-01 08:19:22.343 +0000
-0.009498,-0.001110,-0.015020,0.017806,29962.332546,2001-01-01 08:19:22.333 +0000
-0.010555,-0.004304,-0.013950,0.018015,29962.322567,2001-01-01 08:19:22.323 +0000
-0.012681,-0.005371,-0.013962,0.019611,29962.312588,2001-01-01 08:19:22.313 +0000
-0.012701,-0.001109,-0.013973,0.018916,29962.302578,2001-01-01 08:19:22.303 +0000
-0.013728,-0.010695,-0.012886,0.021654,29962.292599,2001-01-01 08:19:22.293 +0000
-0.011624,-0.002177,-0.015032,0.019126,29962.282619,2001-01-01 08:19:22.283 +0000
-0.013737,-0.007502,-0.013963,0.020975,29962.272640,2001-01-01 08:19:22.273 +0000
-0.009501,0.001018,-0.016095,0.018718,29962.262630,2001-01-01 08:19:22.263 +0000
-0.007390,0.005281,-0.016092,0.018478,29962.252651,2001-01-01 08:19:22.253 +0000
-0.015851,-0.013890,-0.011823,0.024165,29962.242672,2001-01-01 08:19:22.243 +0000
-0.012681,-0.005371,-0.013962,0.019611,29962.232693,2001-01-01 08:19:22.233 +0000
-0.012676,-0.006436,-0.013959,0.019924,29962.222683,2001-01-01 08:19:22.223 +0000
-0.014793,-0.009633,-0.013964,0.022508,29962.212704,2001-01-01 08:19:22.213 +0000
-0.013730,-0.007505,-0.015031,0.021698,29962.202724,2001-01-01 08:19:22.203 +0000
-0.012676,-0.006436,-0.013959,0.019924,29962.192745,2001-01-01 08:19:22.193 +0000
-0.012666,-0.008566,-0.013953,0.020700,29962.182766,2001-01-01 08:19:22.183 +0000
-0.014787,-0.010698,-0.013961,0.022979,29962.172756,2001-01-01 08:19:22.173 +0000
-0.017952,-0.020283,-0.011820,0.029553,29962.162777,2001-01-01 08:19:22.163 +0000
-0.009513,0.002086,-0.015029,0.017909,29962.152798,2001-01-01 08:19:22.153 +0000
-0.014803,-0.007503,-0.013970,0.021693,29962.142818,2001-01-01 08:19:22.143 +0000
-0.014809,-0.007500,-0.012902,0.021024,29962.132809,2001-01-01 08:19:22.133 +0000
-0.018991,-0.024547,-0.012884,0.033604,29962.122829,2001-01-01 08:19:22.123 +0000
-0.011603,-0.005375,-0.016091,0.020553,29962.112850,2001-01-01 08:19:22.113 +0000
-0.015828,-0.016026,-0.013954,0.026496,29962.102871,2001-01-01 08:19:22.103 +0000
-0.014787,-0.010698,-0.013961,0.022979,29962.092861,2001-01-01 08:19:22.093 +0000
-0.015858,-0.009634,-0.013971,0.023227,29962.082882,2001-01-01 08:19:22.083 +0000
-0.015853,-0.010699,-0.013969,0.023684,29962.072903,2001-01-01 08:19:22.073 +0000
-0.017966,-0.016025,-0.012900,0.027312,29962.062923,2001-01-01 08:19:22.063 +0000
-0.016905,-0.014958,-0.012896,0.025997,29962.052914,2001-01-01 08:19:22.053 +0000
-0.015846,-0.014955,-0.011820,0.024788,29962.042934,2001-01-01 08:19:22.043 +0000
-0.014779,-0.013892,-0.012884,0.024029,29962.032955,2001-01-01 08:19:22.033 +0000
-0.014790,-0.012824,-0.011819,0.022866,29962.022976,2001-01-01 08:19:22.023 +0000
-0.016899,-0.014961,-0.013964,0.026541,29962.012966,2001-01-01 08:19:22.013 +0000
-0.017970,-0.013897,-0.013974,0.026670,29962.002987,2001-01-01 08:19:22.003 +0000
-0.015868,-0.007503,-0.013977,0.022438,29961.993008,2001-01-01 08:19:21.993 +0000
-0.015853,-0.010699,-0.013969,0.023684,29961.983028,2001-01-01 08:19:21.983 +0000
-0.015839,-0.014958,-0.012888,0.025313,29961.973049,2001-01-01 08:19:21.973 +0000
-0.018981,-0.026678,-0.012878,0.035183,29961.963039,2001-01-01 08:19:21.963 +0000
-0.015841,-0.016020,-0.011817,0.025440,29961.953060,2001-01-01 08:19:21.953 +0000
-0.005573,0.009666,0.033060,0.034892,29961.943081,2001-01-01 08:19:21.943 +0000
0.008508,0.048301,0.143107,0.151277,29961.933102,2001-01-01 08:19:21.933 +0000
0.016400,0.073024,0.229642,0.241530,29961.923092,2001-01-01 08:19:21.923 +0000
0.021569,0.087979,0.244595,0.260830,29961.913113,2001-01-01 08:19:21.913 +0000
0.015416,0.071926,0.216816,0.228955,29961.903133,2001-01-01 08:19:21.903 +0000
0.007258,0.049440,0.173013,0.180085,29961.893154,2001-01-01 08:19:21.893 +0000
0.003225,0.029141,0.150603,0.153430,29961.883144,2001-01-01 08:19:21.883 +0000
0.000047,0.023815,0.151664,0.153522,29961.873165,2001-01-01 08:19:21.873 +0000
-0.004932,0.017286,0.098223,0.099854,29961.863186,2001-01-01 08:19:21.863 +0000
-0.009687,0.015980,0.003097,0.018942,29961.853256,2001-01-01 08:19:21.853 +0000
-0.011743,0.014884,-0.008668,0.020846,29961.843246,2001-01-01 08:19:21.843 +0000
-0.009609,0.017010,-0.010796,0.022321,29961.833267,2001-01-01 08:19:21.833 +0000
-0.008554,0.019142,-0.010795,0.023582,29961.823287,2001-01-01 08:19:21.823 +0000
-0.009594,0.013815,-0.010787,0.019981,29961.813308,2001-01-01 08:19:21.813 +0000
-0.007461,0.014879,-0.011844,0.020429,29961.803298,2001-01-01 08:19:21.803 +0000
-0.004265,0.013819,-0.010751,0.018020,29961.793319,2001-01-01 08:19:21.793 +0000
0.005305,0.006393,-0.001050,0.008373,29961.783340,2001-01-01 08:19:21.783 +0000
0.020296,-0.004257,-0.004126,0.021144,29961.773361,2001-01-01 08:19:21.773 +0000
0.024619,-0.007468,-0.011567,0.028208,29961.763381,2001-01-01 08:19:21.763 +0000
0.017272,-0.008584,-0.029778,0.035479,29961.753372,2001-01-01 08:19:21.753 +0000
0.020549,-0.006488,-0.044721,0.049642,29961.743392,2001-01-01 08:19:21.743 +0000
0.019509,-0.001184,-0.053291,0.056762,29961.733413,2001-01-01 08:19:21.733 +0000
0.031191,-0.013916,-0.036081,0.049683,29961.723434,2001-01-01 08:19:21.723 +0000
0.037536,-0.018143,-0.024273,0.048242,29961.713424,2001-01-01 08:19:21.713 +0000
0.041749,-0.017056,-0.016768,0.048115,29961.703445,2001-01-01 08:19:21.703 +0000
0.041697,-0.018097,-0.007149,0.046013,29961.693466,2001-01-01 08:19:21.693 +0000
0.040627,-0.015970,-0.008230,0.044422,29961.683486,2001-01-01 08:19:21.683 +0000
0.023609,-0.013871,-0.015831,0.031629,29961.673476,2001-01-01 08:19:21.673 +0000
0.000293,-0.021385,-0.031995,0.038485,29961.663497,2001-01-01 08:19:21.663 +0000
-0.002858,-0.004397,-0.053433,0.053690,29961.653518,2001-01-01 08:19:21.654 +0000
-0.002822,-0.001222,-0.061989,0.062066,29961.643539,2001-01-01 08:19:21.644 +0000
-0.019966,-0.012892,-0.037498,0.044395,29961.633529,2001-01-01 08:19:21.634 +0000
0.020485,-0.017093,-0.025460,0.036878,29961.623550,2001-01-01 08:19:21.624 +0000
0.058842,-0.030881,-0.012341,0.067589,29961.613570,2001-01-01 08:19:21.614 +0000
0.095015,-0.036143,0.002876,0.101698,29961.603591,2001-01-01 08:19:21.604 +0000
0.129167,-0.035073,-0.005444,0.133955,29961.593581,2001-01-01 08:19:21.594 +0000
0.243516,-0.038306,-0.053815,0.252316,29961.583602,2001-01-01 08:19:21.584 +0000
0.294809,0.012708,-0.116650,0.317302,29961.573623,2001-01-01 08:19:21.574 +0000
0.281998,0.006328,-0.108171,0.302099,29961.563644,2001-01-01 08:19:21.564 +0000
0.261433,0.000065,-0.050593,0.266284,29961.553664,2001-01-01 08:19:21.554 +0000
0.269809,-0.003055,-0.022747,0.270783,29961.543655,2001-01-01 08:19:21.544 +0000
0.290070,-0.009423,-0.019387,0.290870,29961.533675,2001-01-01 08:19:21.534 +0000
0.322171,-0.025400,-0.027675,0.324354,29961.523696,2001-01-01 08:19:21.524 +0000
0.312554,-0.004133,-0.040620,0.315210,29961.513717,2001-01-01 08:19:21.514 +0000
0.329730,-0.003109,-0.061877,0.335500,29961.503707,2001-01-01 08:19:21.504 +0000
0.339475,-0.008481,-0.083167,0.349617,29961.493728,2001-01-01 08:19:21.494 +0000
0.319032,-0.004163,-0.054467,0.323675,29961.483749,2001-01-01 08:19:21.484 +0000
0.313702,-0.025430,-0.037349,0.316940,29961.473769,2001-01-01 08:19:21.474 +0000
0.306062,-0.015792,-0.014988,0.306835,29961.463760,2001-01-01 08:19:21.464 +0000
0.312480,-0.017923,-0.017076,0.313459,29961.453780,2001-01-01 08:19:21.454 +0000
0.327362,-0.017896,-0.010564,0.328021,29961.443801,2001-01-01 08:19:21.444 +0000
0.335063,-0.020117,-0.048973,0.339220,29961.433822,2001-01-01 08:19:21.434 +0000
0.338304,-0.000996,-0.071441,0.345766,29961.423812,2001-01-01 08:19:21.424 +0000
0.302000,0.002194,-0.063147,0.308539,29961.413833,2001-01-01 08:19:21.414 +0000
0.273180,-0.022262,-0.036562,0.276514,29961.403854,2001-01-01 08:19:21.404 +0000
0.244286,-0.009476,-0.027175,0.245975,29961.393874,2001-01-01 08:19:21.394 +0000
0.226130,-0.008411,-0.021958,0.227349,29961.383865,2001-01-01 08:19:21.384 +0000
0.212285,-0.010552,-0.022046,0.213687,29961.373885,2001-01-01 08:19:21.374 +0000
0.191996,-0.015867,-0.011483,0.192993,29961.363906,2001-01-01 08:19:21.364 +0000
0.183404,-0.022225,0.004504,0.184801,29961.353927,2001-01-01 08:19:21.354 +0000
0.179230,-0.022266,-0.010484,0.180912,29961.343948,2001-01-01 08:19:21.344 +0000
0.196431,-0.016998,-0.039232,0.201030,29961.333938,2001-01-01 08:19:21.334 +0000
0.227518,-0.011734,-0.073228,0.239300,29961.323959,2001-01-01 08:19:21.324 +0000
0.264881,-0.014921,-0.080447,0.277229,29961.313979,2001-01-01 08:19:21.314 +0000
0.283834,-0.015873,-0.040782,0.287187,29961.304000,2001-01-01 08:19:21.304 +0000
0.288935,-0.018964,-0.000136,0.289557,29961.293990,2001-01-01 08:19:21.294 +0000
0.305801,-0.025252,0.036325,0.308984,29961.284011,2001-01-01 08:19:21.284 +0000
0.320684,-0.034793,0.050342,0.326471,29961.274032,2001-01-01 08:19:21.274 +0000
0.366564,-0.025212,0.034598,0.369055,29961.264053,2001-01-01 08:19:21.264 +0000
0.397592,-0.011417,0.003783,0.397773,29961.254043,2001-01-01 08:19:21.254 +0000
0.412722,-0.002988,-0.037810,0.414461,29961.244064,2001-01-01 08:19:21.244 +0000
0.429756,-0.001904,-0.035561,0.431229,29961.234084,2001-01-01 08:19:21.234 +0000
0.426555,-0.015726,-0.023791,0.427507,29961.224105,2001-01-01 08:19:21.224 +0000
0.390321,-0.012565,-0.027250,0.391473,29961.214095,2001-01-01 08:19:21.214 +0000
0.361547,-0.015777,-0.025298,0.362775,29961.204116,2001-01-01 08:19:21.204 +0000
0.333670,-0.021045,0.006583,0.334398,29961.194137,2001-01-01 08:19:21.194 +0000
0.286783,-0.025335,0.008415,0.288022,29961.184158,2001-01-01 08:19:21.184 +0000
0.245095,-0.030632,0.032724,0.249160,29961.174148,2001-01-01 08:19:21.174 +0000
0.230230,-0.031729,0.024079,0.233650,29961.164169,2001-01-01 08:19:21.164 +0000
0.227094,-0.023252,0.006938,0.228387,29961.154189,2001-01-01 08:19:21.154 +0000
0.217647,-0.004183,-0.032712,0.220132,29961.144210,2001-01-01 08:19:21.144 +0000
0.209146,0.005368,-0.044549,0.213905,29961.134231,2001-01-01 08:19:21.134 +0000
0.181362,0.003252,-0.030840,0.183994,29961.124221,2001-01-01 08:19:21.124 +0000
0.141941,-0.001036,-0.030026,0.145086,29961.114242,2001-01-01 08:19:21.114 +0000
0.088625,-0.002128,-0.025040,0.092119,29961.104263,2001-01-01 08:19:21.104 +0000
0.027805,-0.006397,-0.010480,0.030395,29961.094283,2001-01-01 08:19:21.094 +0000
-0.012957,-0.015887,0.040559,0.045446,29961.084274,2001-01-01 08:19:21.084 +0000
-0.021601,-0.028602,0.070454,0.079047,29961.074294,2001-01-01 08:19:21.074 +0000
0.027521,-0.039237,0.063334,0.079424,29961.064315,2001-01-01 08:19:21.064 +0000
0.139475,-0.048740,0.064116,0.161058,29961.054336,2001-01-01 08:19:21.054 +0000
0.327334,-0.045526,0.016223,0.330883,29961.044326,2001-01-01 08:19:21.044 +0000
0.514360,-0.020084,-0.088366,0.522282,29961.034347,2001-01-01 08:19:21.034 +0000
0.606314,-0.008444,-0.146545,0.623830,29961.024368,2001-01-01 08:19:21.024 +0000
0.619017,-0.000956,-0.137932,0.634199,29961.014388,2001-01-01 08:19:21.014 +0000
0.576115,-0.012570,-0.083696,0.582299,29961.004379,2001-01-01 08:19:21.004 +0000
0.554697,-0.017859,-0.062456,0.558487,29960.994399,2001-01-01 08:19:20.994 +0000
0.536495,-0.023154,-0.044399,0.538827,29960.984420,2001-01-01 08:19:20.984 +0000
0.538607,-0.023144,-0.041180,0.540675,29960.974441,2001-01-01 08:19:20.974 +0000
0.549269,-0.025264,-0.040033,0.551305,29960.964431,2001-01-01 08:19:20.964 +0000
0.563222,-0.018915,-0.061327,0.566866,29960.954452,2001-01-01 08:19:20.954 +0000
0.535589,-0.012590,-0.079695,0.541633,29960.944473,2001-01-01 08:19:20.944 +0000
0.493984,-0.013668,-0.072493,0.499462,29960.934493,2001-01-01 08:19:20.934 +0000
0.432010,-0.016838,-0.044053,0.434577,29960.924514,2001-01-01 08:19:20.925 +0000
0.362646,-0.020043,-0.027416,0.364233,29960.914504,2001-01-01 08:19:20.915 +0000
0.312459,-0.013662,-0.017087,0.313224,29960.904525,2001-01-01 08:19:20.905 +0000
0.270871,-0.021126,-0.007731,0.271804,29960.894546,2001-01-01 08:19:20.895 +0000
0.265540,-0.012624,-0.014201,0.266219,29960.884567,2001-01-01 08:19:20.885 +0000
0.277277,-0.012621,-0.016259,0.278039,29960.874557,2001-01-01 08:19:20.875 +0000
0.290094,-0.010497,-0.022589,0.291162,29960.864578,2001-01-01 08:19:20.865 +0000
0.271972,-0.008382,-0.023786,0.273139,29960.854598,2001-01-01 08:19:20.855 +0000
0.227195,-0.009473,-0.020880,0.228349,29960.844655,2001-01-01 08:19:20.845 +0000
0.182412,-0.014814,-0.013688,0.183523,29960.834645,2001-01-01 08:19:20.835 +0000
0.151383,-0.024356,0.013910,0.153959,29960.824666,2001-01-01 08:19:20.825 +0000
0.148162,-0.027538,0.020308,0.152062,29960.814687,2001-01-01 08:19:20.815 +0000
0.180192,-0.019032,0.004473,0.181249,29960.804708,2001-01-01 08:19:20.805 +0000
0.254845,-0.022185,-0.000357,0.255809,29960.794698,2001-01-01 08:19:20.795 +0000
0.346578,-0.023211,-0.011489,0.347545,29960.784719,2001-01-01 08:19:20.785 +0000
0.398847,-0.023190,-0.018615,0.399954,29960.774739,2001-01-01 08:19:20.775 +0000
0.409564,-0.022144,-0.029231,0.411203,29960.764760,2001-01-01 08:19:20.765 +0000
0.397841,-0.016837,-0.033599,0.399612,29960.754750,2001-01-01 08:19:20.755 +0000
0.376397,-0.016799,-0.012373,0.376975,29960.744771,2001-01-01 08:19:20.745 +0000
0.370009,-0.021060,-0.010268,0.370751,29960.734792,2001-01-01 08:19:20.735 +0000
0.388146,-0.022117,-0.012280,0.388969,29960.724813,2001-01-01 08:19:20.725 +0000
0.414897,-0.018952,-0.032409,0.416592,29960.714833,2001-01-01 08:19:20.715 +0000
0.430028,0.000109,-0.082579,0.437885,29960.704824,2001-01-01 08:19:20.705 +0000
0.401372,0.009605,-0.110580,0.416436,29960.694844,2001-01-01 08:19:20.695 +0000
0.372342,0.001184,-0.061601,0.377405,29960.684865,2001-01-01 08:19:20.685 +0000
0.349848,-0.011544,-0.032868,0.351578,29960.674886,2001-01-01 08:19:20.675 +0000
0.354055,-0.015770,-0.020006,0.354970,29960.664876,2001-01-01 08:19:20.665 +0000
0.391337,-0.022112,-0.011190,0.392121,29960.654897,2001-01-01 08:19:20.655 +0000
0.453200,-0.025275,-0.016106,0.454190,29960.644918,2001-01-01 08:19:20.645 +0000
0.501168,-0.025241,-0.016851,0.502086,29960.634938,2001-01-01 08:19:20.635 +0000
0.529929,-0.022024,-0.016666,0.530648,29960.624929,2001-01-01 08:19:20.625 +0000
0.518252,-0.019926,-0.026367,0.519305,29960.614949,2001-01-01 08:19:20.615 +0000
0.493674,-0.015665,-0.019065,0.494290,29960.604970,2001-01-01 08:19:20.605 +0000
0.469190,-0.017822,-0.022429,0.470064,29960.594991,2001-01-01 08:19:20.595 +0000
0.429735,-0.018906,-0.018419,0.430545,29960.584981,2001-01-01 08:19:20.585 +0000
0.420151,-0.012538,-0.024912,0.421076,29960.575002,2001-01-01 08:19:20.575 +0000
0.440496,-0.002994,-0.048308,0.443147,29960.565023,2001-01-01 08:19:20.565 +0000
0.464078,0.002284,-0.074876,0.470085,29960.555043,2001-01-01 08:19:20.555 +0000
0.456719,0.011804,-0.099527,0.467587,29960.545033,2001-01-01 08:19:20.545 +0000
0.412042,0.019177,-0.120150,0.429630,29960.535054,2001-01-01 08:19:20.535 +0000
0.354482,0.019136,-0.119470,0.374562,29960.525075,2001-01-01 08:19:20.525 +0000
0.299879,0.000062,-0.063156,0.306457,29960.515096,2001-01-01 08:19:20.515 +0000
0.276364,-0.007370,-0.046198,0.280296,29960.505117,2001-01-01 08:19:20.505 +0000
0.279631,0.002172,-0.065435,0.287194,29960.495107,2001-01-01 08:19:20.495 +0000
0.317936,-0.008404,-0.045914,0.321344,29960.485127,2001-01-01 08:19:20.485 +0000
0.384136,0.001164,-0.073275,0.391064,29960.475148,2001-01-01 08:19:20.475 +0000
0.429026,0.016029,-0.106136,0.442251,29960.465169,2001-01-01 08:19:20.465 +0000
0.439624,0.003304,-0.085728,0.447917,29960.455159,2001-01-01 08:19:20.455 +0000
0.427836,-0.001994,-0.070834,0.433665,29960.445180,2001-01-01 08:19:20.445 +0000
0.433041,-0.004065,-0.048355,0.435751,29960.435201,2001-01-01 08:19:20.435 +0000
0.476750,-0.005100,-0.049126,0.479301,29960.425221,2001-01-01 08:19:20.425 +0000
0.537787,0.029910,-0.124673,0.552859,29960.415212,2001-01-01 08:19:20.415 +0000
0.570704,0.003408,-0.082707,0.576676,29960.405232,2001-01-01 08:19:20.405 +0000
0.604864,0.010853,-0.097456,0.612760,29960.395253,2001-01-01 08:19:20.395 +0000
