x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
0.162689,-0.504364,-0.880402,1.027598,107135.8308,2001-01-02 05:45:35.831 +0000
0.164322,-0.496307,-0.875626,1.019825,107135.821,2001-01-02 05:45:35.821 +0000
0.15834,-0.493423,-0.860458,1.004454,107135.8112,2001-01-02 05:45:35.811 +0000
0.143478,-0.500122,-0.864441,1.008943,107135.8014,2001-01-02 05:45:35.801 +0000
0.145111,-0.500046,-0.921509,1.058433,107135.7916,2001-01-02 05:45:35.792 +0000
0.153198,-0.499878,-0.986771,1.11672,107135.7818,2001-01-02 05:45:35.782 +0000
0.144699,-0.52182,-0.947372,1.091214,107135.772,2001-01-02 05:45:35.772 +0000
0.13295,-0.542099,-0.877625,1.040083,107135.7622,2001-01-02 05:45:35.762 +0000
0.139389,-0.555328,-0.859207,1.0325,107135.7524,2001-01-02 05:45:35.752 +0000
0.143341,-0.567459,-0.847992,1.030362,107135.7426,2001-01-02 05:45:35.743 +0000
0.157516,-0.549591,-0.84993,1.024325,107135.7328,2001-01-02 05:45:35.733 +0000
0.172897,-0.530136,-0.838257,1.006783,107135.723,2001-01-02 05:45:35.723 +0000
0.161514,-0.505737,-0.725372,0.8989,107135.7132,2001-01-02 05:45:35.713 +0000
0.160965,-0.511353,-0.838043,0.99484,107135.7034,2001-01-02 05:45:35.703 +0000
0.159378,-0.518066,-0.878555,1.032305,107135.6936,2001-01-02 05:45:35.694 +0000
0.149628,-0.526718,-0.883255,1.039211,107135.6838,2001-01-02 05:45:35.684 +0000
0.144562,-0.532471,-0.898697,1.054552,107135.674,2001-01-02 05:45:35.674 +0000
0.142365,-0.533798,-0.90799,1.062851,107135.6642,2001-01-02 05:45:35.664 +0000
0.14061,-0.507217,-0.910797,1.051947,107135.6544,2001-01-02 05:45:35.654 +0000
0.143951,-0.48111,-0.900253,1.030846,107135.6446,2001-01-02 05:45:35.645 +0000
0.138733,-0.455185,-0.888351,1.007774,107135.6348,2001-01-02 05:45:35.635 +0000
0.126678,-0.453278,-0.883713,1.001227,107135.625,2001-01-02 05:45:35.625 +0000
0.108597,-0.454559,-0.883316,0.999332,107135.6152,2001-01-02 05:45:35.615 +0000
0.097351,-0.458237,-0.875534,0.992984,107135.6055,2001-01-02 05:45:35.605 +0000
0.086441,-0.465439,-0.868896,0.989488,107135.5957,2001-01-02 05:45:35.596 +0000
0.080261,-0.47319,-0.869171,0.992879,107135.5859,2001-01-02 05:45:35.586 +0000
0.088165,-0.477722,-0.861526,0.98905,107135.5761,2001-01-02 05:45:35.576 +0000
0.093033,-0.480301,-0.854294,0.98446,107135.5663,2001-01-02 05:45:35.566 +0000
0.095581,-0.47908,-0.841949,0.973413,107135.5565,2001-01-02 05:45:35.556 +0000
0.104919,-0.475296,-0.83989,0.970736,107135.5467,2001-01-02 05:45:35.547 +0000
0.106583,-0.481628,-0.847794,0.980857,107135.5369,2001-01-02 05:45:35.537 +0000
0.100677,-0.489487,-0.864639,0.998666,107135.5271,2001-01-02 05:45:35.527 +0000
0.102966,-0.493912,-0.867401,1.003462,107135.5173,2001-01-02 05:45:35.517 +0000
0.103638,-0.49736,-0.864258,1.002522,107135.5075,2001-01-02 05:45:35.508 +0000
0.098633,-0.505829,-0.868347,1.009761,107135.4977,2001-01-02 05:45:35.498 +0000
0.101959,-0.514557,-0.87204,1.017653,107135.4879,2001-01-02 05:45:35.488 +0000
0.109055,-0.515213,-0.870682,1.017558,107135.4781,2001-01-02 05:45:35.478 +0000
0.102127,-0.514923,-0.868469,1.014798,107135.4683,2001-01-02 05:45:35.468 +0000
0.09816,-0.509308,-0.881348,1.022645,107135.4585,2001-01-02 05:45:35.459 +0000
0.102234,-0.497009,-0.900558,1.033671,107135.4487,2001-01-02 05:45:35.449 +0000
0.094513,-0.484665,-0.915207,1.039921,107135.4389,2001-01-02 05:45:35.439 +0000
0.087936,-0.486237,-0.931335,1.054298,107135.4292,2001-01-02 05:45:35.429 +0000
0.084045,-0.485199,-0.929901,1.052235,107135.4194,2001-01-02 05:45:35.419 +0000
0.076401,-0.478683,-0.916382,1.036692,107135.4096,2001-01-02 05:45:35.410 +0000
0.078766,-0.479202,-0.907578,1.029338,107135.3998,2001-01-02 05:45:35.400 +0000
0.074677,-0.472351,-0.900543,1.019642,107135.39,2001-01-02 05:45:35.390 +0000
0.06752,-0.462784,-0.891235,1.006493,107135.3802,2001-01-02 05:45:35.380 +0000
0.050613,-0.451096,-0.874115,0.98495,107135.3704,2001-01-02 05:45:35.370 +0000
0.0354,-0.447327,-0.850311,0.961449,107135.3606,2001-01-02 05:45:35.361 +0000
0.019318,-0.454193,-0.822235,0.93954,107135.3508,2001-01-02 05:45:35.351 +0000
0.008377,-0.46434,-0.806198,0.930396,107135.341,2001-01-02 05:45:35.341 +0000
0.002884,-0.466034,-0.800064,0.925904,107135.3312,2001-01-02 05:45:35.331 +0000
0.008575,-0.46936,-0.805618,0.932413,107135.3214,2001-01-02 05:45:35.321 +0000
0.021301,-0.466599,-0.825897,0.948828,107135.3116,2001-01-02 05:45:35.312 +0000
0.034164,-0.468857,-0.835144,0.958363,107135.3018,2001-01-02 05:45:35.302 +0000
0.044235,-0.466309,-0.843811,0.9651,107135.292,2001-01-02 05:45:35.292 +0000
0.050369,-0.4711,-0.850906,0.973917,107135.2822,2001-01-02 05:45:35.282 +0000
0.041336,-0.493759,-0.877869,1.008048,107135.2724,2001-01-02 05:45:35.272 +0000
0.041641,-0.52092,-0.913788,1.052663,107135.2626,2001-01-02 05:45:35.263 +0000
0.054001,-0.528793,-0.940109,1.079974,107135.2528,2001-01-02 05:45:35.253 +0000
0.068451,-0.522385,-0.953445,1.089325,107135.243,2001-01-02 05:45:35.243 +0000
0.086136,-0.508514,-0.962875,1.092307,107135.2332,2001-01-02 05:45:35.233 +0000
0.09642,-0.489014,-0.96492,1.086049,107135.2234,2001-01-02 05:45:35.223 +0000
0.085495,-0.476257,-0.964691,1.07924,107135.2136,2001-01-02 05:45:35.214 +0000
0.050888,-0.478867,-0.935455,1.052131,107135.2038,2001-01-02 05:45:35.204 +0000
0.019363,-0.490997,-0.885376,1.012593,107135.194,2001-01-02 05:45:35.194 +0000
-0.000931,-0.501373,-0.855286,0.991408,107135.1842,2001-01-02 05:45:35.184 +0000
-0.000549,-0.500397,-0.839294,0.977145,107135.1744,2001-01-02 05:45:35.174 +0000
-0.000137,-0.48877,-0.815704,0.950931,107135.1646,2001-01-02 05:45:35.165 +0000
0.002563,-0.489563,-0.810349,0.946754,107135.1548,2001-01-02 05:45:35.155 +0000
0.005783,-0.498047,-0.817169,0.957,107135.145,2001-01-02 05:45:35.145 +0000
