Pitch_X,Roll_Y,Yaw_Z,rms_rad_per_sec,TimeInterval,Date,,,,Accel_X,Accel_Y,Accel_Z,g_measured,TimeInterval,Date,,,,Pitch_X_angle
-5.020493,-1.01366,-4.306237,6.691527,59073.88139,2001-01-01 16:24:33.881 +0000,,,,0.421204,1.725372,-2.009247,2.681678,59081.50015,2001-01-01 16:24:41.500 +0000,,,,187.384545
-5.002736,-0.731933,-4.113483,6.517962,59073.87138,2001-01-01 16:24:33.871 +0000,,,,0.425446,1.70134,-2.027176,2.680486,59081.49035,2001-01-01 16:24:41.490 +0000,,,,182.381809
-5.169541,-0.255266,-3.869078,6.462127,59073.8614,2001-01-01 16:24:33.861 +0000,,,,0.433044,1.664536,-2.023529,2.655725,59081.48055,2001-01-01 16:24:41.481 +0000,,,,177.212268
-5.31751,0.120115,-3.663806,6.458624,59073.85142,2001-01-01 16:24:33.851 +0000,,,,0.462326,1.67955,-1.983551,2.639907,59081.47076,2001-01-01 16:24:41.471 +0000,,,,171.894758
-5.295906,0.122582,-3.535446,6.368753,59073.84141,2001-01-01 16:24:33.841 +0000,,,,0.490021,1.699982,-1.941116,2.626403,59081.46096,2001-01-01 16:24:41.461 +0000,,,,166.598852
-5.150642,-0.466256,-3.474097,6.230238,59073.83143,2001-01-01 16:24:33.831 +0000,,,,0.512024,1.637177,-1.878433,2.543821,59081.45117,2001-01-01 16:24:41.451 +0000,,,,161.44821
-4.918981,-1.175639,-3.505866,6.153828,59073.82145,2001-01-01 16:24:33.821 +0000,,,,0.516418,1.592239,-1.828552,2.479015,59081.44134,2001-01-01 16:24:41.441 +0000,,,,156.529229
-4.674757,-1.62081,-3.531858,6.079013,59073.81144,2001-01-01 16:24:33.811 +0000,,,,0.508301,1.543518,-1.797195,2.422959,59081.43154,2001-01-01 16:24:41.432 +0000,,,,151.854472
-4.45556,-1.599234,-3.487697,5.879931,59073.80147,2001-01-01 16:24:33.801 +0000,,,,0.473328,1.472534,-1.709412,2.305316,59081.42175,2001-01-01 16:24:41.422 +0000,,,,147.398912
-4.294921,-1.07033,-3.3235,5.535125,59073.79149,2001-01-01 16:24:33.791 +0000,,,,0.42009,1.418396,-1.559296,2.149355,59081.41195,2001-01-01 16:24:41.412 +0000,,,,143.103991
-4.154556,-0.219468,-3.0556,5.161898,59073.78151,2001-01-01 16:24:33.782 +0000,,,,0.36293,1.346771,-1.41713,1.988408,59081.40215,2001-01-01 16:24:41.402 +0000,,,,138.949435
-3.932345,0.582642,-2.711152,4.811772,59073.7715,2001-01-01 16:24:33.771 +0000,,,,0.347,1.245667,-1.275314,1.816183,59081.39233,2001-01-01 16:24:41.392 +0000,,,,135.01709
-3.637835,0.909822,-2.314705,4.406753,59073.76152,2001-01-01 16:24:33.762 +0000,,,,0.349564,1.166687,-1.165314,1.685618,59081.38253,2001-01-01 16:24:41.383 +0000,,,,131.379255
-3.364474,0.845849,-1.991064,3.999936,59073.75154,2001-01-01 16:24:33.752 +0000,,,,0.362686,1.012146,-1.135391,1.56368,59081.37274,2001-01-01 16:24:41.373 +0000,,,,128.014781
-3.123282,0.656035,-1.713245,3.62222,59073.74153,2001-01-01 16:24:33.742 +0000,,,,0.388657,0.937881,-1.107101,1.502115,59081.36294,2001-01-01 16:24:41.363 +0000,,,,124.891499
-2.922004,0.432989,-1.507195,3.316206,59073.73155,2001-01-01 16:24:33.732 +0000,,,,0.387436,0.920609,-1.064346,1.459609,59081.35314,2001-01-01 16:24:41.353 +0000,,,,121.969495
-2.747403,0.307746,-1.374249,3.087311,59073.72157,2001-01-01 16:24:33.722 +0000,,,,0.356125,0.875763,-0.97937,1.361232,59081.34332,2001-01-01 16:24:41.343 +0000,,,,119.222092
-2.628355,0.245244,-1.26963,2.929224,59073.71156,2001-01-01 16:24:33.712 +0000,,,,0.292297,0.83107,-0.867416,1.236336,59081.33352,2001-01-01 16:24:41.334 +0000,,,,116.593737
-2.498127,0.285039,-1.155598,2.767181,59073.70158,2001-01-01 16:24:33.702 +0000,,,,0.218063,0.810318,-0.755447,1.1291,59081.32372,2001-01-01 16:24:41.324 +0000,,,,114.09561
-2.288015,0.2994,-1.012107,2.519724,59073.6916,2001-01-01 16:24:33.692 +0000,,,,0.165512,0.698105,-0.613358,0.943903,59081.31393,2001-01-01 16:24:41.314 +0000,,,,111.807595
-2.005195,0.255244,-0.860487,2.196905,59073.68162,2001-01-01 16:24:33.682 +0000,,,,0.155899,0.560196,-0.547836,0.798905,59081.30413,2001-01-01 16:24:41.304 +0000,,,,109.8024
-1.663526,0.160005,-0.706193,1.814285,59073.67161,2001-01-01 16:24:33.672 +0000,,,,0.145401,0.514694,-0.48317,0.720767,59081.29434,2001-01-01 16:24:41.294 +0000,,,,108.138874
-1.303097,-0.030109,-0.583571,1.428119,59073.66163,2001-01-01 16:24:33.662 +0000,,,,0.142883,0.446762,-0.437027,0.641096,59081.28451,2001-01-01 16:24:41.285 +0000,,,,106.835777
-0.964831,-0.199068,-0.514581,1.11145,59073.65165,2001-01-01 16:24:33.652 +0000,,,,0.091599,0.375626,-0.410721,0.564071,59081.27471,2001-01-01 16:24:41.275 +0000,,,,105.870946
-0.660046,-0.245604,-0.469658,0.846499,59073.64165,2001-01-01 16:24:33.642 +0000,,,,0.058502,0.375519,-0.330505,0.503657,59081.26492,2001-01-01 16:24:41.265 +0000,,,,105.2109
-0.386611,-0.226065,-0.403755,0.602985,59073.63167,2001-01-01 16:24:33.632 +0000,,,,0.029282,0.37793,-0.244003,0.450806,59081.25512,2001-01-01 16:24:41.255 +0000,,,,104.824289
-0.089096,-0.185063,-0.282185,0.34902,59073.62169,2001-01-01 16:24:33.622 +0000,,,,0.014175,0.377655,-0.121689,0.39703,59081.24532,2001-01-01 16:24:41.245 +0000,,,,104.735193
0.209176,-0.166257,-0.091097,0.282302,59073.61168,2001-01-01 16:24:33.612 +0000,,,,-0.025757,0.376816,0.015518,0.378014,59081.23553,2001-01-01 16:24:41.236 +0000,,,,104.944369
0.513963,-0.18896,0.11297,0.55913,59073.6017,2001-01-01 16:24:33.602 +0000,,,,-0.037323,0.341187,0.150314,0.374694,59081.2257,2001-01-01 16:24:41.226 +0000,,,,105.458332
0.861791,-0.252202,0.281109,0.94091,59073.59172,2001-01-01 16:24:33.592 +0000,,,,0.008377,0.185074,0.352829,0.398511,59081.21591,2001-01-01 16:24:41.216 +0000,,,,106.320123
1.233582,-0.35923,0.398239,1.345126,59073.58174,2001-01-01 16:24:33.582 +0000,,,,0.036255,0.092133,0.510239,0.519756,59081.20611,2001-01-01 16:24:41.206 +0000,,,,107.553705
1.545178,-0.383164,0.533971,1.679141,59073.57173,2001-01-01 16:24:33.572 +0000,,,,-0.016617,0.103622,0.597122,0.606274,59081.19631,2001-01-01 16:24:41.196 +0000,,,,109.098883
1.705226,-0.216377,0.729067,1.867125,59073.56175,2001-01-01 16:24:33.562 +0000,,,,-0.082367,0.117874,0.676865,0.691971,59081.18652,2001-01-01 16:24:41.187 +0000,,,,110.804109
1.689057,0.174137,0.98327,1.962157,59073.55177,2001-01-01 16:24:33.552 +0000,,,,-0.168045,0.145782,0.706802,0.740987,59081.17672,2001-01-01 16:24:41.177 +0000,,,,112.493166
1.559668,0.628458,1.22692,2.081551,59073.54176,2001-01-01 16:24:33.542 +0000,,,,-0.225006,0.286102,0.804626,0.883123,59081.16693,2001-01-01 16:24:41.167 +0000,,,,114.052834
1.456496,1.036816,1.400349,2.270979,59073.53178,2001-01-01 16:24:33.532 +0000,,,,-0.214218,0.206711,0.877441,0.926565,59081.1571,2001-01-01 16:24:41.157 +0000,,,,115.50933
1.446777,1.238243,1.439271,2.38703,59073.5218,2001-01-01 16:24:33.522 +0000,,,,-0.19519,0.10289,0.998611,1.022698,59081.1473,2001-01-01 16:24:41.147 +0000,,,,116.956107
1.438151,1.162349,1.337911,2.282398,59073.51179,2001-01-01 16:24:33.512 +0000,,,,-0.193802,0.025146,1.15094,1.167413,59081.13751,2001-01-01 16:24:41.138 +0000,,,,118.394258
1.400956,0.903039,1.16954,2.036168,59073.50181,2001-01-01 16:24:33.502 +0000,,,,-0.186264,-0.081482,1.284622,1.300611,59081.12771,2001-01-01 16:24:41.128 +0000,,,,119.795214
1.39028,0.59915,1.0581,1.847007,59073.49183,2001-01-01 16:24:33.492 +0000,,,,-0.186432,-0.124985,1.40863,1.4264,59081.11791,2001-01-01 16:24:41.118 +0000,,,,121.185494
1.37728,0.353194,1.111038,1.804453,59073.48185,2001-01-01 16:24:33.482 +0000,,,,-0.202957,-0.118881,1.492935,1.51135,59081.10812,2001-01-01 16:24:41.108 +0000,,,,122.562774
1.390849,0.561529,1.349909,2.017927,59073.47185,2001-01-01 16:24:33.472 +0000,,,,-0.240936,-0.107422,1.519699,1.542425,59081.09829,2001-01-01 16:24:41.098 +0000,,,,123.953623
1.557335,1.201679,1.695491,2.596924,59073.46187,2001-01-01 16:24:33.462 +0000,,,,-0.273804,-0.113495,1.517212,1.545892,59081.0885,2001-01-01 16:24:41.088 +0000,,,,125.510958
1.921213,1.997552,2.060145,3.453327,59073.45189,2001-01-01 16:24:33.452 +0000,,,,-0.29216,-0.082489,1.498459,1.528902,59081.0787,2001-01-01 16:24:41.079 +0000,,,,127.432171
2.4732,2.751881,2.37062,4.394247,59073.44188,2001-01-01 16:24:33.442 +0000,,,,-0.270874,-0.034302,1.516144,1.540533,59081.0689,2001-01-01 16:24:41.069 +0000,,,,129.905371
3.171332,3.343158,2.612002,5.296849,59073.4319,2001-01-01 16:24:33.432 +0000,,,,-0.245453,-0.04808,1.553802,1.573805,59081.05911,2001-01-01 16:24:41.059 +0000,,,,133.076703
3.853501,3.587997,2.768737,5.948874,59073.42192,2001-01-01 16:24:33.422 +0000,,,,-0.230698,-0.098022,1.577286,1.597079,59081.04931,2001-01-01 16:24:41.049 +0000,,,,136.930204
4.495785,3.422345,2.792755,6.302698,59073.41191,2001-01-01 16:24:33.412 +0000,,,,-0.236282,-0.041214,1.610916,1.628674,59081.03948,2001-01-01 16:24:41.039 +0000,,,,141.425989
5.084456,3.175543,2.756795,6.598158,59073.40193,2001-01-01 16:24:33.402 +0000,,,,-0.194336,0.054016,1.77298,1.784416,59081.02969,2001-01-01 16:24:41.030 +0000,,,,146.510445
5.376115,2.887973,2.693298,6.670596,59073.39195,2001-01-01 16:24:33.392 +0000,,,,-0.174957,-0.056885,1.826721,1.835962,59081.01989,2001-01-01 16:24:41.020 +0000,,,,151.88656
5.324129,2.739611,2.59291,6.524953,59073.38197,2001-01-01 16:24:33.382 +0000,,,,-0.181305,-0.159622,1.844269,1.860021,59081.0101,2001-01-01 16:24:41.010 +0000,,,,157.210689
5.094198,2.646827,2.618323,6.309688,59073.37196,2001-01-01 16:24:33.372 +0000,,,,-0.181015,-0.202438,1.91777,1.936902,59081.0003,2001-01-01 16:24:41.000 +0000,,,,162.304887
4.822639,2.346722,2.819255,6.059137,59073.36198,2001-01-01 16:24:33.362 +0000,,,,-0.200455,-0.266556,1.946198,1.974568,59080.99054,2001-01-01 16:24:40.991 +0000,,,,167.127526
4.758865,1.729526,3.103657,5.938918,59073.352,2001-01-01 16:24:33.352 +0000,,,,-0.197342,-0.26825,2.026779,2.053956,59080.98071,2001-01-01 16:24:40.981 +0000,,,,171.886391
4.889597,0.813063,3.361336,5.988974,59073.34199,2001-01-01 16:24:33.342 +0000,,,,-0.187851,-0.248535,2.061401,2.08481,59080.97092,2001-01-01 16:24:40.971 +0000,,,,176.775988
5.178335,0.003985,3.489431,6.244301,59073.33201,2001-01-01 16:24:33.332 +0000,,,,-0.181213,-0.198486,2.058838,2.076306,59080.96112,2001-01-01 16:24:40.961 +0000,,,,181.954323
5.59539,-0.461328,3.451838,6.59063,59073.32203,2001-01-01 16:24:33.322 +0000,,,,-0.174866,-0.14389,2.051682,2.064141,59080.95132,2001-01-01 16:24:40.951 +0000,,,,187.549713
5.874048,-0.380522,3.308182,6.752281,59073.31202,2001-01-01 16:24:33.312 +0000,,,,-0.17041,-0.085526,2.057343,2.066159,59080.94153,2001-01-01 16:24:40.942 +0000,,,,193.423761
5.922551,0.523687,3.209885,6.756791,59073.30205,2001-01-01 16:24:33.302 +0000,,,,-0.179581,-0.002411,2.069107,2.076887,59080.9317,2001-01-01 16:24:40.932 +0000,,,,199.346312
5.801376,1.949077,3.266099,6.937022,59073.29207,2001-01-01 16:24:33.292 +0000,,,,-0.194916,0.056534,2.098282,2.108074,59080.92191,2001-01-01 16:24:40.922 +0000,,,,205.147688
5.628354,3.375779,3.436289,7.408262,59073.28209,2001-01-01 16:24:33.282 +0000,,,,-0.249008,0.084076,2.20108,2.216716,59080.91211,2001-01-01 16:24:40.912 +0000,,,,210.776042
5.552852,3.940904,3.670384,7.735413,59073.27208,2001-01-01 16:24:33.272 +0000,,,,-0.273148,0.001968,2.272385,2.288743,59080.90231,2001-01-01 16:24:40.902 +0000,,,,216.328894
5.74622,3.333969,3.72249,7.615203,59073.2621,2001-01-01 16:24:33.262 +0000,,,,-0.299835,-0.080688,2.252243,2.273546,59080.89252,2001-01-01 16:24:40.893 +0000,,,,222.075114
6.011172,2.230248,3.606537,7.356311,59073.25212,2001-01-01 16:24:33.252 +0000,,,,-0.268936,-0.11998,2.284241,2.303145,59080.88269,2001-01-01 16:24:40.883 +0000,,,,228.086286
6.144861,1.033561,3.414085,7.105177,59073.24211,2001-01-01 16:24:33.242 +0000,,,,-0.195648,-0.094711,2.267593,2.277988,59080.87289,2001-01-01 16:24:40.873 +0000,,,,234.231147
6.17407,-0.02241,3.292137,6.996986,59073.23213,2001-01-01 16:24:33.232 +0000,,,,-0.035706,-0.044006,2.208801,2.209528,59080.8631,2001-01-01 16:24:40.863 +0000,,,,240.405217
6.097796,-0.857509,3.34518,7.007758,59073.22215,2001-01-01 16:24:33.222 +0000,,,,0.201065,0.002426,2.180283,2.189535,59080.8533,2001-01-01 16:24:40.853 +0000,,,,246.503013
5.862173,-1.44753,3.471278,6.964925,59073.21214,2001-01-01 16:24:33.212 +0000,,,,0.40892,0.001892,2.223404,2.260696,59080.84351,2001-01-01 16:24:40.844 +0000,,,,252.365186
5.461448,-1.598805,3.586521,6.726568,59073.20216,2001-01-01 16:24:33.202 +0000,,,,0.47641,-0.056198,2.296967,2.346525,59080.83371,2001-01-01 16:24:40.834 +0000,,,,257.826634
4.950318,-1.089853,3.636182,6.238209,59073.19218,2001-01-01 16:24:33.192 +0000,,,,0.334213,-0.106613,2.401581,2.427067,59080.82388,2001-01-01 16:24:40.824 +0000,,,,262.776952
4.274979,0.030148,3.566607,5.567499,59073.1822,2001-01-01 16:24:33.182 +0000,,,,0.042908,-0.173813,2.539429,2.545732,59080.81409,2001-01-01 16:24:40.814 +0000,,,,267.051931
3.634732,1.490864,3.417273,5.20689,59073.17219,2001-01-01 16:24:33.172 +0000,,,,-0.2827,-0.179108,2.626953,2.648185,59080.80429,2001-01-01 16:24:40.804 +0000,,,,270.686663
3.301501,2.420377,3.325948,5.274473,59073.16221,2001-01-01 16:24:33.162 +0000,,,,-0.585632,0.033249,2.629944,2.694564,59080.79449,2001-01-01 16:24:40.794 +0000,,,,273.988164
3.202671,2.539255,3.181778,5.179636,59073.15223,2001-01-01 16:24:33.152 +0000,,,,-0.774796,0.379288,2.514755,2.658601,59080.7847,2001-01-01 16:24:40.785 +0000,,,,277.190835
3.10653,2.426754,2.950636,4.924014,59073.14222,2001-01-01 16:24:33.142 +0000,,,,-0.860153,0.714401,2.197037,2.465198,59080.7749,2001-01-01 16:24:40.775 +0000,,,,280.297365
2.973652,2.029681,2.673006,4.484102,59073.13225,2001-01-01 16:24:33.132 +0000,,,,-0.826416,1.022247,1.759964,2.196685,59080.76511,2001-01-01 16:24:40.765 +0000,,,,283.271017
2.779128,1.259496,2.307287,3.82537,59073.12227,2001-01-01 16:24:33.122 +0000,,,,-0.687958,1.131638,1.341721,1.885233,59080.75528,2001-01-01 16:24:40.755 +0000,,,,286.050145
2.473421,0.230133,1.847494,3.095805,59073.11226,2001-01-01 16:24:33.112 +0000,,,,-0.39537,0.993057,0.938065,1.422127,59080.74548,2001-01-01 16:24:40.745 +0000,,,,288.523566
2.056882,-0.95073,1.327528,2.626211,59073.10228,2001-01-01 16:24:33.102 +0000,,,,-0.039429,0.857285,0.676849,1.092985,59080.73569,2001-01-01 16:24:40.736 +0000,,,,290.580448
1.653366,-2.004721,0.845771,2.732738,59073.0923,2001-01-01 16:24:33.092 +0000,,,,0.280502,0.584396,0.699158,0.953427,59080.72589,2001-01-01 16:24:40.726 +0000,,,,292.233814
1.198088,-2.598325,0.454305,2.897085,59073.08232,2001-01-01 16:24:33.082 +0000,,,,0.412292,0.15863,0.880524,0.985125,59080.71609,2001-01-01 16:24:40.716 +0000,,,,293.431902
0.773334,-2.703931,0.094843,2.813944,59073.07231,2001-01-01 16:24:33.072 +0000,,,,0.290756,-0.072876,1.198456,1.235373,59080.7063,2001-01-01 16:24:40.706 +0000,,,,294.205236
0.599095,-2.668589,-0.205611,2.742729,59073.06233,2001-01-01 16:24:33.062 +0000,,,,0.050064,-0.157013,1.52356,1.532447,59080.69647,2001-01-01 16:24:40.696 +0000,,,,294.804331
0.650876,-3.131555,-0.475405,3.233618,59073.05235,2001-01-01 16:24:33.052 +0000,,,,-0.14859,-0.040009,1.61528,1.622593,59080.68668,2001-01-01 16:24:40.687 +0000,,,,295.455207
0.741784,-3.919515,-0.791066,4.066771,59073.04234,2001-01-01 16:24:33.042 +0000,,,,-0.344925,0.564026,1.398819,1.547189,59080.67688,2001-01-01 16:24:40.677 +0000,,,,296.196991
0.802364,-4.754519,-1.166641,4.960876,59073.03236,2001-01-01 16:24:33.032 +0000,,,,-0.341599,0.914597,0.957413,1.367412,59080.66708,2001-01-01 16:24:40.667 +0000,,,,296.999355
0.792681,-5.197923,-1.69014,5.522981,59073.02238,2001-01-01 16:24:33.022 +0000,,,,-0.274048,1.027069,0.64917,1.24555,59080.65729,2001-01-01 16:24:40.657 +0000,,,,297.792036
0.747498,-5.006685,-2.308564,5.563732,59073.01237,2001-01-01 16:24:33.012 +0000,,,,-0.197037,1.116943,0.272446,1.166453,59080.64749,2001-01-01 16:24:40.647 +0000,,,,298.539534
0.783201,-4.38387,-2.894491,5.31129,59073.00239,2001-01-01 16:24:33.002 +0000,,,,-0.111771,1.179932,-0.012848,1.185283,59080.63769,2001-01-01 16:24:40.638 +0000,,,,299.322735
1.101693,-4.210088,-3.357616,5.496558,59072.99241,2001-01-01 16:24:32.992 +0000,,,,-0.042923,1.262894,-0.296295,1.297896,59080.62787,2001-01-01 16:24:40.628 +0000,,,,300.424428
1.680834,-4.936505,-3.91377,6.520113,59072.98245,2001-01-01 16:24:32.982 +0000,,,,0.03476,1.155151,-0.528946,1.270971,59080.61807,2001-01-01 16:24:40.618 +0000,,,,302.105262
2.272694,-5.802601,-4.525021,7.701372,59072.97245,2001-01-01 16:24:32.972 +0000,,,,0.068359,1.006821,-0.767014,1.267545,59080.60828,2001-01-01 16:24:40.608 +0000,,,,304.377956
2.637548,-6.301193,-5.07576,8.510289,59072.96247,2001-01-01 16:24:32.962 +0000,,,,0.090286,0.946274,-0.928085,1.328506,59080.59848,2001-01-01 16:24:40.598 +0000,,,,307.015504
2.62879,-5.997485,-5.458103,8.524743,59072.95249,2001-01-01 16:24:32.952 +0000,,,,0.124817,0.846069,-1.050705,1.354767,59080.58868,2001-01-01 16:24:40.589 +0000,,,,309.644294
2.236914,-5.047805,-5.561632,7.836827,59072.94248,2001-01-01 16:24:32.942 +0000,,,,0.148254,0.865173,-1.162231,1.456464,59080.57886,2001-01-01 16:24:40.579 +0000,,,,311.881208
1.702239,-3.820929,-5.533314,6.936474,59072.9325,2001-01-01 16:24:32.932 +0000,,,,0.190048,0.930344,-1.2323,1.555706,59080.56906,2001-01-01 16:24:40.569 +0000,,,,313.583447
1.279423,-2.766179,-5.358456,6.164553,59072.92252,2001-01-01 16:24:32.923 +0000,,,,0.229233,0.99144,-1.301941,1.652438,59080.55926,2001-01-01 16:24:40.559 +0000,,,,314.86287
1.146664,-2.028545,-5.133764,5.637851,59072.91251,2001-01-01 16:24:32.913 +0000,,,,0.231064,1.058884,-1.398895,1.769614,59080.54947,2001-01-01 16:24:40.549 +0000,,,,316.009534
1.29315,-2.059018,-5.008745,5.567703,59072.90253,2001-01-01 16:24:32.903 +0000,,,,0.224411,1.119202,-1.493042,1.879401,59080.53967,2001-01-01 16:24:40.540 +0000,,,,317.302684
1.566347,-2.482542,-4.906379,5.717431,59072.89255,2001-01-01 16:24:32.893 +0000,,,,0.236145,1.095963,-1.608459,1.960622,59080.52988,2001-01-01 16:24:40.530 +0000,,,,318.869031
1.965596,-2.80252,-4.75536,5.859278,59072.88257,2001-01-01 16:24:32.883 +0000,,,,0.255157,1.11058,-1.736084,2.076652,59080.52005,2001-01-01 16:24:40.520 +0000,,,,320.834627
2.445802,-3.004409,-4.690666,6.083647,59072.87256,2001-01-01 16:24:32.873 +0000,,,,0.284134,1.106827,-1.842926,2.16845,59080.51025,2001-01-01 16:24:40.510 +0000,,,,323.280429
2.898081,-3.053579,-4.890497,6.452921,59072.86258,2001-01-01 16:24:32.863 +0000,,,,0.311218,1.061386,-1.977661,2.265953,59080.50046,2001-01-01 16:24:40.500 +0000,,,,326.17851
3.283697,-2.939719,-5.480159,7.03255,59072.8526,2001-01-01 16:24:32.853 +0000,,,,0.352798,1.079742,-2.06041,2.352785,59080.49066,2001-01-01 16:24:40.491 +0000,,,,329.462207
3.599069,-3.082001,-6.239491,7.834748,59072.84259,2001-01-01 16:24:32.843 +0000,,,,0.383835,1.131149,-2.064362,2.38504,59080.48087,2001-01-01 16:24:40.481 +0000,,,,333.061276
3.72518,-3.43618,-6.906565,8.566501,59072.83261,2001-01-01 16:24:32.833 +0000,,,,0.404617,1.205627,-1.993988,2.365003,59080.47104,2001-01-01 16:24:40.471 +0000,,,,336.786456
3.626237,-3.688567,-7.270909,8.923074,59072.82263,2001-01-01 16:24:32.823 +0000,,,,0.415451,1.28804,-1.911514,2.342122,59080.46124,2001-01-01 16:24:40.461 +0000,,,,340.412693
3.397391,-3.750527,-7.273354,8.860609,59072.81262,2001-01-01 16:24:32.813 +0000,,,,0.426102,1.297104,-1.852921,2.301598,59080.45145,2001-01-01 16:24:40.451 +0000,,,,343.810084
3.15337,-3.561661,-7.076771,8.527008,59072.80265,2001-01-01 16:24:32.803 +0000,,,,0.405518,1.26474,-1.835007,2.265229,59080.44165,2001-01-01 16:24:40.442 +0000,,,,346.963454
2.961728,-3.299018,-6.786006,8.105876,59072.79267,2001-01-01 16:24:32.793 +0000,,,,0.376923,1.270935,-1.850769,2.276553,59080.43185,2001-01-01 16:24:40.432 +0000,,,,349.925182
2.861729,-3.121797,-6.602311,7.843827,59072.78269,2001-01-01 16:24:32.783 +0000,,,,0.349899,1.236664,-1.869003,2.268246,59080.42203,2001-01-01 16:24:40.422 +0000,,,,352.786911
2.9603,-3.229318,-6.602422,7.923625,59072.77268,2001-01-01 16:24:32.773 +0000,,,,0.344833,1.172928,-1.933945,2.287971,59080.41223,2001-01-01 16:24:40.412 +0000,,,,355.747211
3.272261,-3.811214,-6.796409,8.451285,59072.7627,2001-01-01 16:24:32.763 +0000,,,,0.349777,1.169495,-2.013855,2.354925,59080.40243,2001-01-01 16:24:40.402 +0000,,,,359.019472
3.71418,-4.757473,-7.044092,9.276201,59072.75272,2001-01-01 16:24:32.753 +0000,,,,0.359238,1.11731,-2.019165,2.335479,59080.39264,2001-01-01 16:24:40.393 +0000,,,,362.733652
4.142201,-5.546996,-7.231389,10.010993,59072.74271,2001-01-01 16:24:32.743 +0000,,,,0.365677,1.087479,-1.978912,2.287449,59080.38284,2001-01-01 16:24:40.383 +0000,,,,366.875853
4.420159,-5.956903,-7.223057,10.353504,59072.73273,2001-01-01 16:24:32.733 +0000,,,,0.365707,1.097626,-1.854996,2.186214,59080.37302,2001-01-01 16:24:40.373 +0000,,,,371.296012
4.528551,-5.944548,-7.000109,10.23948,59072.72275,2001-01-01 16:24:32.723 +0000,,,,0.382034,1.102936,-1.664413,2.032902,59080.36322,2001-01-01 16:24:40.363 +0000,,,,375.824563
4.474557,-5.506004,-6.69714,9.756506,59072.71274,2001-01-01 16:24:32.713 +0000,,,,0.408295,1.084518,-1.535385,1.923614,59080.35342,2001-01-01 16:24:40.353 +0000,,,,380.29912
4.322716,-4.972552,-6.326704,9.134513,59072.70276,2001-01-01 16:24:32.703 +0000,,,,0.456955,0.988541,-1.432312,1.799316,59080.34363,2001-01-01 16:24:40.344 +0000,,,,384.621836
4.212101,-4.739628,-6.016079,8.740656,59072.69278,2001-01-01 16:24:32.693 +0000,,,,0.472763,0.93869,-1.309998,1.679505,59080.33383,2001-01-01 16:24:40.334 +0000,,,,388.833937
4.204408,-5.059991,-5.899861,8.836793,59072.6828,2001-01-01 16:24:32.683 +0000,,,,0.455414,0.913254,-1.145844,1.534403,59080.324,2001-01-01 16:24:40.324 +0000,,,,393.038345
4.2958,-5.726682,-5.857897,9.250067,59072.67279,2001-01-01 16:24:32.673 +0000,,,,0.407104,0.759842,-1.017105,1.333265,59080.31421,2001-01-01 16:24:40.314 +0000,,,,397.334145
4.482844,-6.476114,-5.703938,9.724754,59072.66281,2001-01-01 16:24:32.663 +0000,,,,0.332062,0.664017,-0.864212,1.139318,59080.30441,2001-01-01 16:24:40.304 +0000,,,,401.816989
4.619249,-7.057996,-5.414006,10.023184,59072.65283,2001-01-01 16:24:32.653 +0000,,,,0.269318,0.662598,-0.693756,0.996426,59080.29462,2001-01-01 16:24:40.295 +0000,,,,406.436238
4.538572,-6.91652,-5.046299,9.690306,59072.64282,2001-01-01 16:24:32.643 +0000,,,,0.21524,0.543213,-0.58847,0.829281,59080.28482,2001-01-01 16:24:40.285 +0000,,,,410.97481
4.192671,-6.039952,-4.579803,8.662223,59072.63285,2001-01-01 16:24:32.633 +0000,,,,0.198074,0.439331,-0.499619,0.694164,59080.27499,2001-01-01 16:24:40.275 +0000,,,,415.167481
3.669869,-4.816048,-4.038511,7.278175,59072.62287,2001-01-01 16:24:32.623 +0000,,,,0.201157,0.391434,-0.468079,0.642481,59080.2652,2001-01-01 16:24:40.265 +0000,,,,418.83735
3.126764,-3.618716,-3.467367,5.907147,59072.61286,2001-01-01 16:24:32.613 +0000,,,,0.183517,0.35881,-0.396561,0.565406,59080.2554,2001-01-01 16:24:40.255 +0000,,,,421.964114
2.633491,-2.653894,-3.023475,4.808308,59072.60288,2001-01-01 16:24:32.603 +0000,,,,0.177673,0.323776,-0.257751,0.450372,59080.24561,2001-01-01 16:24:40.246 +0000,,,,424.597605
2.157294,-1.96957,-2.716544,3.989077,59072.5929,2001-01-01 16:24:32.593 +0000,,,,0.171936,0.258179,-0.146088,0.34287,59080.23581,2001-01-01 16:24:40.236 +0000,,,,426.754899
1.628399,-1.302543,-2.495402,3.251973,59072.58292,2001-01-01 16:24:32.583 +0000,,,,0.168777,0.199829,-0.036453,0.264095,59080.22601,2001-01-01 16:24:40.226 +0000,,,,428.383298
0.995074,-1.117657,-2.071706,2.555639,59072.57291,2001-01-01 16:24:32.573 +0000,,,,0.097839,0.19046,0.060226,0.222429,59080.21619,2001-01-01 16:24:40.216 +0000,,,,429.378372
0.510717,-1.48159,-1.346329,2.066045,59072.56293,2001-01-01 16:24:32.563 +0000,,,,-0.005264,0.192871,0.129623,0.232442,59080.20639,2001-01-01 16:24:40.206 +0000,,,,429.889089
0.353186,-1.619115,-0.91534,1.893178,59072.55295,2001-01-01 16:24:32.553 +0000,,,,-0.074615,0.189163,0.181122,0.272315,59080.19659,2001-01-01 16:24:40.197 +0000,,,,430.242275
