x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
0.196426,-0.343018,-0.966095,1.043831,117288.940994,2001-01-02 08:34:48.941 +0000
0.203598,-0.372360,-0.940521,1.031835,117288.921402,2001-01-02 08:34:48.921 +0000
0.206772,-0.391983,-0.925354,1.026005,117288.901840,2001-01-02 08:34:48.902 +0000
0.200653,-0.402374,-0.875000,0.983764,117288.882248,2001-01-02 08:34:48.882 +0000
0.193878,-0.400314,-0.864685,0.972379,117288.862655,2001-01-02 08:34:48.863 +0000
0.171005,-0.398499,-0.885132,0.985648,117288.843063,2001-01-02 08:34:48.843 +0000
0.169601,-0.413605,-0.894409,0.999901,117288.823501,2001-01-02 08:34:48.824 +0000
0.175797,-0.410690,-0.870956,0.978844,117288.803909,2001-01-02 08:34:48.804 +0000
0.178055,-0.396500,-0.841568,0.947181,117288.784317,2001-01-02 08:34:48.784 +0000
0.183365,-0.380188,-0.871750,0.968563,117288.764725,2001-01-02 08:34:48.765 +0000
0.193604,-0.359833,-0.919250,1.005974,117288.745163,2001-01-02 08:34:48.745 +0000
0.179230,-0.391830,-0.938736,1.032899,117288.725571,2001-01-02 08:34:48.726 +0000
0.178497,-0.368454,-0.925446,1.011963,117288.705978,2001-01-02 08:34:48.706 +0000
0.171051,-0.346237,-0.908325,0.987012,117288.686386,2001-01-02 08:34:48.686 +0000
0.171585,-0.322144,-0.935898,1.004551,117288.666816,2001-01-02 08:34:48.667 +0000
0.181061,-0.295700,-0.969131,1.029290,117288.647254,2001-01-02 08:34:48.647 +0000
0.180893,-0.281967,-0.957489,1.014403,117288.627662,2001-01-02 08:34:48.628 +0000
0.166931,-0.288864,-0.938110,0.995670,117288.608069,2001-01-02 08:34:48.608 +0000
0.171982,-0.282547,-0.965393,1.020487,117288.588477,2001-01-02 08:34:48.588 +0000
0.172958,-0.225784,-0.975723,1.016331,117288.568885,2001-01-02 08:34:48.569 +0000
0.156799,-0.222137,-0.954056,0.992045,117288.549292,2001-01-02 08:34:48.549 +0000
0.182617,-0.175278,-0.944031,0.977377,117288.529731,2001-01-02 08:34:48.530 +0000
0.186752,-0.161224,-0.960587,0.991764,117288.510138,2001-01-02 08:34:48.510 +0000
0.176407,-0.155090,-0.974960,1.002856,117288.490546,2001-01-02 08:34:48.491 +0000
0.164841,-0.143997,-0.990921,1.014806,117288.470954,2001-01-02 08:34:48.471 +0000
0.174820,-0.093262,-0.987259,1.006946,117288.451362,2001-01-02 08:34:48.451 +0000
0.214462,-0.040237,-0.986237,1.010087,117288.431800,2001-01-02 08:34:48.432 +0000
0.249207,-0.004654,-0.970673,1.002163,117288.412207,2001-01-02 08:34:48.412 +0000
0.244308,0.009659,-0.965576,0.996051,117288.392615,2001-01-02 08:34:48.393 +0000
0.239563,0.039993,-0.982803,1.012370,117288.373023,2001-01-02 08:34:48.373 +0000
0.262543,0.094162,-0.965652,1.005127,117288.353431,2001-01-02 08:34:48.353 +0000
0.286743,0.152359,-0.972015,1.024816,117288.333869,2001-01-02 08:34:48.334 +0000
0.298203,0.194153,-0.963562,1.027167,117288.314277,2001-01-02 08:34:48.314 +0000
0.321594,0.199356,-0.987579,1.057582,117288.294684,2001-01-02 08:34:48.295 +0000
0.310303,0.221191,-0.986298,1.057353,117288.275092,2001-01-02 08:34:48.275 +0000
0.299606,0.248383,-0.979279,1.053776,117288.255530,2001-01-02 08:34:48.256 +0000
0.308380,0.270676,-0.954132,1.038620,117288.235938,2001-01-02 08:34:48.236 +0000
0.305801,0.289536,-0.914597,1.006892,117288.216346,2001-01-02 08:34:48.216 +0000
0.296906,0.306427,-0.890030,0.987018,117288.196753,2001-01-02 08:34:48.197 +0000
0.295547,0.309586,-0.893188,0.990443,117288.177161,2001-01-02 08:34:48.177 +0000
0.304245,0.322159,-0.894150,0.997925,117288.157599,2001-01-02 08:34:48.158 +0000
0.323532,0.339249,-0.913589,1.026844,117288.138007,2001-01-02 08:34:48.138 +0000
0.326721,0.334930,-0.884705,1.000813,117288.118415,2001-01-02 08:34:48.118 +0000
0.324493,0.314606,-0.862183,0.973464,117288.098822,2001-01-02 08:34:48.099 +0000
0.316864,0.300644,-0.885834,0.987669,117288.079230,2001-01-02 08:34:48.079 +0000
0.307510,0.306061,-0.903763,1.002508,117288.059638,2001-01-02 08:34:48.060 +0000
0.334229,0.321533,-0.914200,1.025112,117288.040076,2001-01-02 08:34:48.040 +0000
0.343613,0.325745,-0.912491,1.028017,117288.020484,2001-01-02 08:34:48.020 +0000
0.313583,0.316788,-0.946487,1.046197,117288.000892,2001-01-02 08:34:48.001 +0000
0.302490,0.298889,-0.984756,1.072651,117287.981299,2001-01-02 08:34:47.981 +0000
0.314499,0.288696,-0.966232,1.056343,117287.961707,2001-01-02 08:34:47.962 +0000
0.296860,0.276245,-0.932526,1.016878,117287.942115,2001-01-02 08:34:47.942 +0000
0.284180,0.256302,-0.912628,0.989616,117287.922522,2001-01-02 08:34:47.923 +0000
0.285904,0.251526,-0.924149,0.999528,117287.902930,2001-01-02 08:34:47.903 +0000
0.295792,0.231567,-0.944717,1.016665,117287.883338,2001-01-02 08:34:47.883 +0000
0.300659,0.202087,-0.912338,0.981629,117287.863746,2001-01-02 08:34:47.864 +0000
0.293442,0.196289,-0.913651,0.979487,117287.844153,2001-01-02 08:34:47.844 +0000
0.300308,0.192154,-0.959442,1.023542,117287.824561,2001-01-02 08:34:47.825 +0000
0.289963,0.189041,-0.996460,1.054868,117287.804999,2001-01-02 08:34:47.805 +0000
0.292221,0.191940,-1.003616,1.062770,117287.785407,2001-01-02 08:34:47.785 +0000
0.301010,0.143295,-0.990189,1.044803,117287.765815,2001-01-02 08:34:47.766 +0000
0.280457,0.092300,-0.969681,1.013635,117287.746222,2001-01-02 08:34:47.746 +0000
0.250656,0.062119,-0.976852,1.010410,117287.726630,2001-01-02 08:34:47.727 +0000
0.221008,0.027725,-0.972916,0.998087,117287.707038,2001-01-02 08:34:47.707 +0000
0.237061,-0.017166,-0.965927,0.994740,117287.687446,2001-01-02 08:34:47.687 +0000
0.269333,-0.057587,-0.943756,0.983124,117287.667878,2001-01-02 08:34:47.668 +0000
0.259308,-0.071671,-0.960876,0.997828,117287.648286,2001-01-02 08:34:47.648 +0000
0.215027,-0.123199,-0.958801,0.990310,117287.628694,2001-01-02 08:34:47.629 +0000
0.192764,-0.174454,-0.948502,0.983487,117287.609132,2001-01-02 08:34:47.609 +0000
0.200485,-0.225250,-0.955078,1.001552,117287.589540,2001-01-02 08:34:47.590 +0000
0.217468,-0.259293,-0.962906,1.020643,117287.569947,2001-01-02 08:34:47.570 +0000
0.209946,-0.272232,-0.967224,1.026504,117287.550355,2001-01-02 08:34:47.550 +0000
