x_rad_per_sec,y_rad_per_sec,z_rad_per_sec,rms_rad_per_sec,TimeInterval,Date,,,,X_Gyro,Y_Gyro,Z_Gyro
-1.183768,0.101037,-0.145033,1.196892,117281.5912,2001-01-02 08:34:41.591 +0000,,,,-1.183768,0.101037,-0.145033
-1.270105,0.048881,-0.102733,1.275191,117281.5713,2001-01-02 08:34:41.571 +0000,,,,-2.453873,0.149918,-0.247766
-1.316199,0.04683,-0.057093,1.318269,117281.5513,2001-01-02 08:34:41.551 +0000,,,,-1.316199,0.04683,-0.057093
-1.323512,-0.003205,-0.042047,1.324183,117281.5313,2001-01-02 08:34:41.531 +0000,,,,-2.639711,0.043625,-0.09914
-1.255368,0.035147,-0.060925,1.257337,117281.5113,2001-01-02 08:34:41.511 +0000,,,,-1.255368,0.035147,-0.060925
-1.1195,0.154554,-0.062469,1.131843,117281.4914,2001-01-02 08:34:41.491 +0000,,,,-2.374868,0.189701,-0.123394
-0.862748,0.142033,-0.032921,0.874981,117281.4714,2001-01-02 08:34:41.471 +0000,,,,-0.862748,0.142033,-0.032921
-0.540575,0.062411,-0.017708,0.544453,117281.4514,2001-01-02 08:34:41.451 +0000,,,,-1.403323,0.204444,-0.050629
-0.24849,0.092375,-0.048943,0.269584,117281.4314,2001-01-02 08:34:41.431 +0000,,,,-0.24849,0.092375,-0.048943
-0.014623,0.099801,-0.12966,0.164274,117281.4114,2001-01-02 08:34:41.411 +0000,,,,-0.263113,0.192176,-0.178603
0.230955,0.037073,-0.152408,0.279183,117281.3914,2001-01-02 08:34:41.391 +0000,,,,0.230955,0.037073,-0.152408
0.414467,-0.062807,-0.103883,0.431879,117281.3715,2001-01-02 08:34:41.371 +0000,,,,0.645422,-0.025734,-0.256291
0.413936,-0.145957,-0.127168,0.456967,117281.3515,2001-01-02 08:34:41.351 +0000,,,,0.413936,-0.145957,-0.127168
0.348409,-0.009708,-0.150419,0.379617,117281.3315,2001-01-02 08:34:41.332 +0000,,,,0.762345,-0.155665,-0.277587
0.424426,0.139492,-0.148175,0.470692,117281.3115,2001-01-02 08:34:41.312 +0000,,,,0.424426,0.139492,-0.148175
0.567547,0.066115,-0.13953,0.588174,117281.2916,2001-01-02 08:34:41.292 +0000,,,,0.991973,0.205607,-0.287705
0.580001,-0.080896,-0.144389,0.603153,117281.2716,2001-01-02 08:34:41.272 +0000,,,,0.580001,-0.080896,-0.144389
0.486218,-0.079907,-0.147161,0.514247,117281.2516,2001-01-02 08:34:41.252 +0000,,,,1.066219,-0.160803,-0.29155
0.411953,0.096824,-0.167376,0.455077,117281.2316,2001-01-02 08:34:41.232 +0000,,,,0.411953,0.096824,-0.167376
0.456391,0.091678,-0.108294,0.477938,117281.2116,2001-01-02 08:34:41.212 +0000,,,,0.868344,0.188502,-0.27567
0.570523,-0.002896,-0.04743,0.572499,117281.1917,2001-01-02 08:34:41.192 +0000,,,,0.570523,-0.002896,-0.04743
0.658881,-0.02405,-0.012584,0.65944,117281.1717,2001-01-02 08:34:41.172 +0000,,,,1.229404,-0.026946,-0.060014
0.727861,-0.026001,0.039175,0.729378,117281.1517,2001-01-02 08:34:41.152 +0000,,,,0.727861,-0.026001,0.039175
0.804886,-0.10261,0.052725,0.813112,117281.1317,2001-01-02 08:34:41.132 +0000,,,,1.532747,-0.128611,0.0919
0.882126,-0.181436,0.032091,0.901163,117281.1117,2001-01-02 08:34:41.112 +0000,,,,0.882126,-0.181436,0.032091
0.968292,-0.189808,0.066887,0.988984,117281.0918,2001-01-02 08:34:41.092 +0000,,,,1.850418,-0.371244,0.098978
1.099862,-0.087401,0.084593,1.106568,117281.0718,2001-01-02 08:34:41.072 +0000,,,,1.099862,-0.087401,0.084593
1.207451,0.057738,0.157583,1.219059,117281.0518,2001-01-02 08:34:41.052 +0000,,,,2.307313,-0.029663,0.242176
1.270246,0.110979,0.130081,1.281703,117281.0318,2001-01-02 08:34:41.032 +0000,,,,1.270246,0.110979,0.130081
1.238793,0.046949,0.093713,1.243219,117281.0119,2001-01-02 08:34:41.012 +0000,,,,2.509039,0.157928,0.223794
1.091424,-0.114023,0.091019,1.101132,117280.9919,2001-01-02 08:34:40.992 +0000,,,,1.091424,-0.114023,0.091019
0.965963,-0.106801,0.033522,0.972428,117280.9719,2001-01-02 08:34:40.972 +0000,,,,2.057387,-0.220824,0.124541
0.867644,0.037825,-0.038056,0.869301,117280.9519,2001-01-02 08:34:40.952 +0000,,,,0.867644,0.037825,-0.038056
0.72472,0.100489,-0.071246,0.735115,117280.9319,2001-01-02 08:34:40.932 +0000,,,,1.592364,0.138314,-0.109302
0.576904,0.026883,-0.068838,0.581618,117280.912,2001-01-02 08:34:40.912 +0000,,,,0.576904,0.026883,-0.068838
0.470562,-0.003064,-0.085502,0.478277,117280.892,2001-01-02 08:34:40.892 +0000,,,,1.047466,0.023819,-0.15434
0.391679,0.041535,-0.11928,0.41154,117280.872,2001-01-02 08:34:40.872 +0000,,,,0.391679,0.041535,-0.11928
0.27636,0.040474,-0.083726,0.291587,117280.852,2001-01-02 08:34:40.852 +0000,,,,0.668039,0.082009,-0.203006
0.192734,0.054438,-0.012738,0.20068,117280.8321,2001-01-02 08:34:40.832 +0000,,,,0.192734,0.054438,-0.012738
0.157308,0.075781,0.012609,0.175065,117280.8121,2001-01-02 08:34:40.812 +0000,,,,0.350042,0.130219,-0.000129
0.097178,-0.015954,-0.018534,0.100208,117280.7921,2001-01-02 08:34:40.792 +0000,,,,0.097178,-0.015954,-0.018534
0.006392,0.023395,-0.018185,0.030313,117280.7721,2001-01-02 08:34:40.772 +0000,,,,0.10357,0.007441,-0.036719
-0.007719,0.063892,-0.007705,0.064816,117280.7521,2001-01-02 08:34:40.752 +0000,,,,-0.007719,0.063892,-0.007705
-0.022692,0.063902,0.000742,0.067815,117280.7321,2001-01-02 08:34:40.732 +0000,,,,-0.030411,0.127794,-0.006963
-0.048187,0.048964,-0.001527,0.068715,117280.7122,2001-01-02 08:34:40.712 +0000,,,,-0.048187,0.048964,-0.001527
-0.053613,0.098968,-0.025207,0.115345,117280.6922,2001-01-02 08:34:40.692 +0000,,,,-0.1018,0.147932,-0.026734
-0.012047,0.135147,-0.053874,0.145987,117280.6722,2001-01-02 08:34:40.672 +0000,,,,-0.012047,0.135147,-0.053874
0.044474,0.110723,-0.039536,0.1257,117280.6522,2001-01-02 08:34:40.652 +0000,,,,0.032427,0.24587,-0.09341
-0.006887,0.102263,0.000744,0.102498,117280.6323,2001-01-02 08:34:40.632 +0000,,,,-0.006887,0.102263,0.000744
-0.139284,0.126716,0.020086,0.189368,117280.6123,2001-01-02 08:34:40.612 +0000,,,,-0.146171,0.228979,0.02083
-0.208307,0.155264,-0.045637,0.263783,117280.5923,2001-01-02 08:34:40.592 +0000,,,,-0.208307,0.155264,-0.045637
-0.29643,0.155056,-0.102862,0.349991,117280.5723,2001-01-02 08:34:40.572 +0000,,,,-0.504737,0.31032,-0.148499
-0.381882,0.122113,-0.04565,0.403521,117280.5524,2001-01-02 08:34:40.552 +0000,,,,-0.381882,0.122113,-0.04565
-0.233392,0.178873,0.031063,0.295689,117280.5324,2001-01-02 08:34:40.532 +0000,,,,-0.615274,0.300986,-0.014587
0.069542,0.126902,0.033248,0.148478,117280.5124,2001-01-02 08:34:40.512 +0000,,,,0.069542,0.126902,0.033248
0.281979,0.006336,-0.104965,0.300949,117280.4924,2001-01-02 08:34:40.492 +0000,,,,0.351521,0.133238,-0.071717
0.249719,-0.081192,-0.16585,0.310577,117280.4724,2001-01-02 08:34:40.472 +0000,,,,0.249719,-0.081192,-0.16585
0.109863,0.09892,-0.092488,0.174382,117280.4525,2001-01-02 08:34:40.452 +0000,,,,0.359582,0.017728,-0.258338
0.049909,0.185103,-0.116634,0.224405,117280.4325,2001-01-02 08:34:40.432 +0000,,,,0.049909,0.185103,-0.116634
0.066574,0.109348,-0.169741,0.212606,117280.4125,2001-01-02 08:34:40.412 +0000,,,,0.116483,0.294451,-0.286375
0.116646,0.0573,-0.124384,0.179892,117280.3925,2001-01-02 08:34:40.393 +0000,,,,0.116646,0.0573,-0.124384
0.204321,0.14381,-0.060986,0.257191,117280.3726,2001-01-02 08:34:40.373 +0000,,,,0.320967,0.20111,-0.18537
0.27892,0.118352,-0.039043,0.305496,117280.3526,2001-01-02 08:34:40.353 +0000,,,,0.27892,0.118352,-0.039043
0.236655,-0.0126,0.003768,0.23702,117280.3326,2001-01-02 08:34:40.333 +0000,,,,0.515575,0.105752,-0.035275
0.07549,-0.093426,0.105477,0.159852,117280.3126,2001-01-02 08:34:40.313 +0000,,,,0.07549,-0.093426,0.105477
0.101741,0.025832,0.076481,0.129876,117280.2926,2001-01-02 08:34:40.293 +0000,,,,0.177231,-0.067594,0.181958
0.152477,-0.00204,-0.008582,0.152732,117280.2727,2001-01-02 08:34:40.273 +0000,,,,0.152477,-0.00204,-0.008582
0.208963,-0.038145,0.020747,0.213427,117280.2527,2001-01-02 08:34:40.253 +0000,,,,0.36144,-0.040185,0.012165
0.126467,-0.177301,0.203284,0.297916,117280.2327,2001-01-02 08:34:40.233 +0000,,,,0.126467,-0.177301,0.203284
0.025804,-0.274369,0.181498,0.329978,117280.2127,2001-01-02 08:34:40.213 +0000,,,,0.152271,-0.45167,0.384782
-0.056361,-0.134053,0.085465,0.168674,117280.1927,2001-01-02 08:34:40.193 +0000,,,,-0.056361,-0.134053,0.085465
-0.126546,-0.028918,-0.025351,0.132261,117280.1728,2001-01-02 08:34:40.173 +0000,,,,-0.182907,-0.162971,0.060114
-0.302568,-0.053434,0.020542,0.307936,117280.1528,2001-01-02 08:34:40.153 +0000,,,,-0.302568,-0.053434,0.020542
-0.446796,0.038033,0.004361,0.448433,117280.1328,2001-01-02 08:34:40.133 +0000,,,,-0.749364,-0.015401,0.024903
-0.347232,0.015596,-0.051537,0.351382,117280.1128,2001-01-02 08:34:40.113 +0000,,,,-0.347232,0.015596,-0.051537
-0.173047,-0.091844,-0.041522,0.200261,117280.0929,2001-01-02 08:34:40.093 +0000,,,,-0.520279,-0.076248,-0.093059
-0.123142,-0.144886,0.032687,0.192936,117280.0729,2001-01-02 08:34:40.073 +0000,,,,-0.123142,-0.144886,0.032687
-0.076616,-0.036255,0.00813,0.085151,117280.0529,2001-01-02 08:34:40.053 +0000,,,,-0.199758,-0.181141,0.040817
-0.056373,-0.036237,0.009335,0.067662,117280.0329,2001-01-02 08:34:40.033 +0000,,,,-0.056373,-0.036237,0.009335
-0.005706,0.025669,0.042632,0.050089,117280.0129,2001-01-02 08:34:40.013 +0000,,,,-0.062079,-0.010568,0.051967
-0.000517,0.067194,0.032938,0.074835,117279.9929,2001-01-02 08:34:39.993 +0000,,,,-0.000517,0.067194,0.032938
0.022464,0.029751,-0.037327,0.052755,117279.973,2001-01-02 08:34:39.973 +0000,,,,0.021947,0.096945,-0.004389
0.024151,-0.020475,-0.10129,0.106123,117279.953,2001-01-02 08:34:39.953 +0000,,,,0.024151,-0.020475,-0.10129
0.040192,-0.027928,-0.104367,0.115273,117279.933,2001-01-02 08:34:39.933 +0000,,,,0.064343,-0.048403,-0.205657
0.043504,-0.069437,-0.090341,0.121965,117279.913,2001-01-02 08:34:39.913 +0000,,,,0.043504,-0.069437,-0.090341
0.003962,-0.053474,-0.085309,0.100761,117279.8931,2001-01-02 08:34:39.893 +0000,,,,0.047466,-0.122911,-0.17565
-0.017378,-0.067301,-0.070456,0.098972,117279.8731,2001-01-02 08:34:39.873 +0000,,,,-0.017378,-0.067301,-0.070456
-0.015168,-0.086469,-0.068252,0.111199,117279.8531,2001-01-02 08:34:39.853 +0000,,,,-0.032546,-0.15377,-0.138708
-0.049652,-0.036368,-0.045114,0.07631,117279.8331,2001-01-02 08:34:39.833 +0000,,,,-0.049652,-0.036368,-0.045114
-0.05953,0.00627,-0.031406,0.067597,117279.8131,2001-01-02 08:34:39.813 +0000,,,,-0.109182,-0.030098,-0.07652
-0.039386,0.02334,-0.027042,0.053172,117279.7932,2001-01-02 08:34:39.793 +0000,,,,-0.039386,0.02334,-0.027042
0.034473,-0.018201,-0.046732,0.060857,117279.7732,2001-01-02 08:34:39.773 +0000,,,,-0.004913,0.005139,-0.073774
0.01996,-0.080046,-0.065895,0.105584,117279.7532,2001-01-02 08:34:39.753 +0000,,,,0.01996,-0.080046,-0.065895
-0.082344,-0.070559,-0.076228,0.132551,117279.7332,2001-01-02 08:34:39.733 +0000,,,,-0.062384,-0.150605,-0.142123
-0.136844,0.178684,-0.072999,0.236607,117279.7132,2001-01-02 08:34:39.713 +0000,,,,-0.136844,0.178684,-0.072999
0.105903,-0.021346,-0.04731,0.117938,117279.6733,2001-01-02 08:34:39.673 +0000,,,,-0.030941,0.157338,-0.120309
0.084694,-0.073501,-0.023804,0.114639,117279.6534,2001-01-02 08:34:39.653 +0000,,,,0.084694,-0.073501,-0.023804
-0.000991,-0.197161,-0.033663,0.200016,117279.6334,2001-01-02 08:34:39.633 +0000,,,,0.083703,-0.270662,-0.057467
-0.055247,0.20233,-0.012676,0.21012,117279.6134,2001-01-02 08:34:39.613 +0000,,,,-0.055247,0.20233,-0.012676
-0.023367,0.008454,-0.020482,0.032202,117279.5934,2001-01-02 08:34:39.593 +0000,,,,-0.078614,0.210784,-0.033158
0.019924,-0.10342,-0.041256,0.113114,117279.5734,2001-01-02 08:34:39.573 +0000,,,,0.019924,-0.10342,-0.041256
0.022013,-0.097022,-0.039123,0.106903,117279.5535,2001-01-02 08:34:39.553 +0000,,,,0.041937,-0.200442,-0.080379
0.04228,-0.11934,-0.023966,0.128856,117279.5335,2001-01-02 08:34:39.533 +0000,,,,0.04228,-0.11934,-0.023966
0.008043,-0.111868,-0.00819,0.112456,117279.5135,2001-01-02 08:34:39.513 +0000,,,,0.050323,-0.231208,-0.032156
-0.032901,-0.031977,0.002002,0.045924,117279.4935,2001-01-02 08:34:39.494 +0000,,,,-0.032901,-0.031977,0.002002
-0.050207,0.030842,-0.005765,0.059205,117279.4735,2001-01-02 08:34:39.474 +0000,,,,-0.083108,-0.001135,-0.003763
-0.062741,-0.009674,-0.016425,0.065573,117279.4536,2001-01-02 08:34:39.454 +0000,,,,-0.062741,-0.009674,-0.016425
-0.053975,-0.053357,-0.021589,0.078907,117279.4336,2001-01-02 08:34:39.434 +0000,,,,-0.116716,-0.063031,-0.038014
-0.009059,-0.069335,-0.034065,0.07778,117279.4136,2001-01-02 08:34:39.414 +0000,,,,-0.009059,-0.069335,-0.034065
-0.011296,-0.04165,-0.038429,0.057785,117279.3936,2001-01-02 08:34:39.394 +0000,,,,-0.020355,-0.110985,-0.072494
-0.05409,-0.022478,-0.027017,0.064505,117279.3737,2001-01-02 08:34:39.374 +0000,,,,-0.05409,-0.022478,-0.027017
-0.06255,-0.051217,-0.015242,0.082268,117279.3537,2001-01-02 08:34:39.354 +0000,,,,-0.11664,-0.073695,-0.042259
-0.028299,-0.088462,-0.009567,0.09337,117279.3337,2001-01-02 08:34:39.334 +0000,,,,-0.028299,-0.088462,-0.009567
-0.01991,-0.050125,-0.017094,0.056579,117279.3137,2001-01-02 08:34:39.314 +0000,,,,-0.048209,-0.138587,-0.026661
-0.064984,0.003128,-0.007927,0.06554,117279.2937,2001-01-02 08:34:39.294 +0000,,,,-0.064984,0.003128,-0.007927
-0.079866,-0.026668,0.00915,0.084696,117279.2737,2001-01-02 08:34:39.274 +0000,,,,-0.14485,-0.02354,0.001223
-0.066971,-0.050091,0.010369,0.084272,117279.2538,2001-01-02 08:34:39.254 +0000,,,,-0.066971,-0.050091,0.010369
-0.090455,-0.047968,0.014479,0.103405,117279.2338,2001-01-02 08:34:39.234 +0000,,,,-0.157426,-0.098059,0.024848
-0.099304,0.010634,0.02174,0.10221,117279.2138,2001-01-02 08:34:39.214 +0000,,,,-0.099304,0.010634,0.02174
-0.078888,0.01058,-0.005904,0.079813,117279.1938,2001-01-02 08:34:39.194 +0000,,,,-0.178192,0.021214,0.015836
-0.053112,-0.001177,-0.029205,0.060624,117279.1739,2001-01-02 08:34:39.174 +0000,,,,-0.053112,-0.001177,-0.029205
-0.048789,-0.004388,-0.036647,0.061177,117279.1539,2001-01-02 08:34:39.154 +0000,,,,-0.101901,-0.005565,-0.065852
-0.077375,-0.051268,-0.03137,0.097976,117279.1339,2001-01-02 08:34:39.134 +0000,,,,-0.077375,-0.051268,-0.03137
-0.060574,-0.022445,-0.012101,0.065722,117279.1139,2001-01-02 08:34:39.114 +0000,,,,-0.137949,-0.073713,-0.043471
-0.040708,0.043645,-0.000393,0.059684,117279.0939,2001-01-02 08:34:39.094 +0000,,,,-0.040708,0.043645,-0.000393
-0.027516,-0.023491,-0.014012,0.038799,117279.074,2001-01-02 08:34:39.074 +0000,,,,-0.068224,0.020154,-0.014405
-0.023851,-0.119368,-0.015864,0.122757,117279.054,2001-01-02 08:34:39.054 +0000,,,,-0.023851,-0.119368,-0.015864
-0.026033,-0.114033,-0.011619,0.117542,117279.034,2001-01-02 08:34:39.034 +0000,,,,-0.049884,-0.233401,-0.027483
-0.051061,-0.0139,-0.005649,0.053219,117279.014,2001-01-02 08:34:39.014 +0000,,,,-0.051061,-0.0139,-0.005649
-0.036299,0.042525,-0.023868,0.060792,117278.9941,2001-01-02 08:34:38.994 +0000,,,,-0.08736,0.028625,-0.029517
-0.012068,-0.061973,-0.071503,0.095389,117278.9741,2001-01-02 08:34:38.974 +0000,,,,-0.012068,-0.061973,-0.071503
-0.068485,-0.067361,-0.079349,0.124595,117278.9541,2001-01-02 08:34:38.954 +0000,,,,-0.080553,-0.129334,-0.150852
-0.080148,-0.074837,-0.083681,0.137938,117278.9341,2001-01-02 08:34:38.934 +0000,,,,-0.080148,-0.074837,-0.083681
-0.061251,-0.064071,-0.044048,0.09898,117278.9141,2001-01-02 08:34:38.914 +0000,,,,-0.141399,-0.138908,-0.127729
-0.014416,-0.031053,-0.059849,0.06895,117278.8942,2001-01-02 08:34:38.894 +0000,,,,-0.014416,-0.031053,-0.059849
-0.005864,-0.045942,-0.052272,0.069838,117278.8742,2001-01-02 08:34:38.874 +0000,,,,-0.02028,-0.076995,-0.112121
-0.070898,-0.072561,-0.028063,0.105257,117278.8542,2001-01-02 08:34:38.854 +0000,,,,-0.070898,-0.072561,-0.028063
-0.079573,-0.058684,-0.014268,0.099897,117278.8342,2001-01-02 08:34:38.834 +0000,,,,-0.150471,-0.131245,-0.042331
-0.025137,-0.060803,-0.025649,0.070617,117278.8142,2001-01-02 08:34:38.814 +0000,,,,-0.025137,-0.060803,-0.025649
0.047707,-0.082166,-0.069976,0.117999,117278.7943,2001-01-02 08:34:38.794 +0000,,,,0.02257,-0.142969,-0.095625
0.100457,-0.136567,-0.11435,0.204495,117278.7743,2001-01-02 08:34:38.774 +0000,,,,0.100457,-0.136567,-0.11435
0.079044,-0.13229,-0.101684,0.18463,117278.7543,2001-01-02 08:34:38.754 +0000,,,,0.179501,-0.268857,-0.216034
-0.029224,-0.006659,-0.098482,0.102942,117278.7343,2001-01-02 08:34:38.734 +0000,,,,-0.029224,-0.006659,-0.098482
-0.046599,0.057252,-0.095568,0.120758,117278.7144,2001-01-02 08:34:38.714 +0000,,,,-0.075823,0.050593,-0.19405
0.011116,-0.037393,-0.046838,0.060956,117278.6944,2001-01-02 08:34:38.694 +0000,,,,0.011116,-0.037393,-0.046838
0.010278,-0.044931,-0.078878,0.091358,117278.6744,2001-01-02 08:34:38.674 +0000,,,,0.021394,-0.082324,-0.125716
-0.050408,-0.02374,-0.107127,0.120751,117278.6544,2001-01-02 08:34:38.654 +0000,,,,-0.050408,-0.02374,-0.107127
-0.103097,0.048709,-0.087378,0.143654,117278.6345,2001-01-02 08:34:38.634 +0000,,,,-0.153505,0.024969,-0.194505
-0.119141,0.127839,0.037315,0.178689,117278.6145,2001-01-02 08:34:38.614 +0000,,,,-0.119141,0.127839,0.037315
-0.118769,0.130255,0.151641,0.232524,117278.5945,2001-01-02 08:34:38.595 +0000,,,,-0.23791,0.258094,0.188956
-0.087155,0.18465,0.168803,0.264927,117278.5745,2001-01-02 08:34:38.575 +0000,,,,-0.087155,0.18465,0.168803
-0.113936,0.254855,0.135308,0.310227,117278.5545,2001-01-02 08:34:38.555 +0000,,,,-0.201091,0.439505,0.304111
-0.103734,0.134472,0.129293,0.213448,117278.5346,2001-01-02 08:34:38.535 +0000,,,,-0.103734,0.134472,0.129293
-0.036149,0.020581,0.147155,0.152921,117278.5146,2001-01-02 08:34:38.515 +0000,,,,-0.139883,0.155053,0.276448
0.058585,-0.164731,0.137612,0.222499,117278.4946,2001-01-02 08:34:38.495 +0000,,,,0.058585,-0.164731,0.137612
0.136258,-0.079566,0.091959,0.18263,117278.4746,2001-01-02 08:34:38.475 +0000,,,,0.194843,-0.244297,0.229571
0.112335,-0.043857,0.32143,0.343308,117278.4546,2001-01-02 08:34:38.455 +0000,,,,0.112335,-0.043857,0.32143
0.021314,-0.036922,0.565486,0.567091,117278.4347,2001-01-02 08:34:38.435 +0000,,,,0.133649,-0.080779,0.886916
0.001104,-0.168785,0.664011,0.685128,117278.4147,2001-01-02 08:34:38.415 +0000,,,,0.001104,-0.168785,0.664011
-0.03347,0.107187,0.700426,0.70937,117278.3947,2001-01-02 08:34:38.395 +0000,,,,-0.032366,-0.061598,1.364437
-0.1452,0.120404,0.480591,0.516283,117278.3747,2001-01-02 08:34:38.375 +0000,,,,-0.1452,0.120404,0.480591
-0.231725,0.196078,0.095138,0.318111,117278.3548,2001-01-02 08:34:38.355 +0000,,,,-0.376925,0.316482,0.575729
-0.250498,0.212903,0.01269,0.328996,117278.3348,2001-01-02 08:34:38.335 +0000,,,,-0.250498,0.212903,0.01269
-0.056076,0.178223,0.145523,0.236823,117278.3148,2001-01-02 08:34:38.315 +0000,,,,-0.306574,0.391126,0.158213
0.080645,0.286025,0.188893,0.352128,117278.2948,2001-01-02 08:34:38.295 +0000,,,,0.080645,0.286025,0.188893
0.262154,0.105289,0.280364,0.398013,117278.2748,2001-01-02 08:34:38.275 +0000,,,,0.342799,0.391314,0.469257
0.363513,-0.104122,0.43014,0.572716,117278.2548,2001-01-02 08:34:38.255 +0000,,,,0.363513,-0.104122,0.43014
0.446274,-0.04605,0.62501,0.769363,117278.2349,2001-01-02 08:34:38.235 +0000,,,,0.809787,-0.150172,1.05515
0.309824,0.176059,0.451455,0.575152,117278.2149,2001-01-02 08:34:38.215 +0000,,,,0.309824,0.176059,0.451455
0.188888,0.156151,0.193182,0.31206,117278.1949,2001-01-02 08:34:38.195 +0000,,,,0.498712,0.33221,0.644637
0.083305,0.1382,-0.13872,0.212796,117278.175,2001-01-02 08:34:38.175 +0000,,,,0.083305,0.1382,-0.13872
0.114735,0.013617,-0.126415,0.171261,117278.155,2001-01-02 08:34:38.155 +0000,,,,0.19804,0.151817,-0.265135
0.12795,0.018147,-0.022693,0.131208,117278.135,2001-01-02 08:34:38.135 +0000,,,,0.12795,0.018147,-0.022693
0.063567,0.244114,0.047848,0.256753,117278.115,2001-01-02 08:34:38.115 +0000,,,,0.191517,0.262261,0.025155
0.133653,0.108808,0.020908,0.173607,117278.095,2001-01-02 08:34:38.095 +0000,,,,0.133653,0.108808,0.020908
0.132879,-0.216022,0.052772,0.259051,117278.075,2001-01-02 08:34:38.075 +0000,,,,0.266532,-0.107214,0.07368
0.031878,-0.318265,0.091904,0.332798,117278.0551,2001-01-02 08:34:38.055 +0000,,,,0.031878,-0.318265,0.091904
-0.001245,-0.292739,0.0852,0.304888,117278.0351,2001-01-02 08:34:38.035 +0000,,,,0.030633,-0.611004,0.177104
-0.008391,-0.121263,0.074,0.142306,117278.0151,2001-01-02 08:34:38.015 +0000,,,,-0.008391,-0.121263,0.074
0.028647,-0.052019,0.063377,0.086852,117277.9951,2001-01-02 08:34:37.995 +0000,,,,0.020256,-0.173282,0.137377
0.087393,-0.248094,0.020497,0.263834,117277.9752,2001-01-02 08:34:37.975 +0000,,,,0.087393,-0.248094,0.020497
